date,Economic crisis,Crisis,Recession,Financial crisis,Krach,Unemployment,Unemployment benefits,Student loan,Credit & Lending,Loan,Interest,Mortgage,Auto Financing,Food & Drink,GPS & Navigation,Performing Arts,Vehicle Brands,Birthday,Travel,Energy & Utilities,Vehicle Shopping,Tobacco Products,Health,Pharmacy,Sports,Fitness,Weddings,Tourist Destinations,Home & Garden,Home Appliances,Car Electronics,Fashion & Style,Trucks & SUVs,Home Furnishings,Footwear,Fast Food,Book Retailers,Veterinarians,Waiter,Job Listings,Jobs topic,Temporary jobs,Private employment agency,Recruitement,Developer Jobs,Job search,Bankruptcy,Affordable housing,House price index,Home Insurance,Home Improvement,Economy News,Business News,World News,Politics,Newspapers,Flooring,Swimming Pools & Spas,Civil Engineering,Construction & Maintenance,Investment,Investing,Financial Planning,Data Management,Enterprise Technology,Accounting & Auditing,Development Tools,Customer Relationship Management (CRM),Printing & Publishing,Corporate Events,Computer Security,Outsourcing,Distribution & Logistics,Computer Servers,Consulting,Enterprise Resource Planning (ERP),Business Operations,Commercial Vehicles,Agrochemicals,Aviation,Business & Industrial,Chemicals Industry,Food Production,Freight & Trucking,Transportation & Logistics,Manufacturing
2006-03-27,-0.19161675035827147,-0.1127954941453444,-0.06899287148695077,0.4754236967150747,1.1330984647392794,-0.09156719352549025,0.04800921918636014,-0.03636764417087468,0.9007865453381898,0.16833531481921504,0.08338160893905133,0.2309055566496987,-0.3604414267342091,0.08112554481236867,0.6118015411059932,-0.013423020332139934,0.03174869831458027,-0.08096906253366676,0.09201889872025149,0.851050210005754,0.489548225318706,1.047968555849355,0.0,0.07061756721395351,0.07410797215372167,-0.13353139262452274,0.027398974188114877,1.9560625205193314,0.05218575317057006,-0.06721944308503529,0.2231435513142097,-0.7129498078561252,0.6348782724359698,0.24256163717131107,-0.05204371287611753,0.06624938554120074,0.5819215454497213,-0.3356673730321421,-0.3506568716131695,-0.4004775665971261,0.6983031063756336,-0.09690335651733317,-0.2513144282809061,0.047628048989254435,-0.9082585601768912,0.1466034741918758,0.4723593429381947,-0.2613647641344077,-0.30010459245033827,0.21414798840563254,0.024097551579060017,0.33647223662121295,-0.1029479692524422,-0.24214005200486532,-0.5596157879354231,0.07145896398214457,0.10064352577968716,-0.6348782724359698,0.2719337154836414,0.15415067982725805,-0.10648348040245015,0.0465200156348935,0.049392755329576765,0.8754687373539,0.12062798778861472,-0.04706751085798544,-0.24512245803298516,0.42488319396526597,-0.6102595207541781,-0.06995858860691051,-0.03822121282019708,-0.13353139262452274,-0.9382696385929306,1.262915339959386,0.06524052186840112,0.3483066942682158,-0.1278333715098845,0.16430305129127643,-0.6931471805599454,-0.010929070532190721,-0.4198538455602643,0.08338160893905133,0.39915593891489953,-0.36511381258459696,0.6190026690691608,-0.10536051565782589
2006-04-03,0.0766983336005123,-0.2155196262035508,0.5543107357057293,0.2657031657330058,1.1330984647392794,0.109199291964992,0.3227733922630507,0.03390155167568132,0.9007865453381898,0.14424960884454663,0.07738666361542013,0.12062798778861517,0.03390155167568132,0.08112554481236867,0.6118015411059932,-0.12675170563914318,1.1711829815029455,0.03509131981127034,0.06979576193554138,0.21256144198367277,0.489548225318706,-0.24583496251628034,0.20186615286692522,-0.08949734743142575,0.009816074073451374,0.09237332013101529,0.040273899137940106,1.0498221244986778,0.032789822822991255,-0.1453889436654574,0.5978370007556206,-0.7129498078561252,0.6348782724359698,-0.08004270767353638,-0.01922269822372673,-0.024391453124159135,0.8397506547518209,0.32423955499926216,0.5276327420823721,-0.2876820724517808,0.31545066434948277,0.2868574611796437,-0.2513144282809061,0.047628048989254435,-0.489548225318706,0.30294954458257006,0.2919104085613018,0.10536051565782589,-0.30010459245033827,0.5899629443247147,0.1440393702229379,-0.16034265007517945,0.14141165404982825,0.05129329438755015,-0.46488852857896523,0.21197025071608433,-0.010471299867295336,-0.6348782724359698,0.40546510810816416,0.15415067982725805,0.043963123421116634,-0.03774032798284743,-0.2876820724517808,-0.06669137449867257,-0.9186511056526172,-0.04706751085798544,0.2744368457017603,0.42488319396526597,-0.2047944126460135,-1.751754134614356,0.5653138090500609,0.21357410029805912,-0.9382696385929306,-0.010050335853502013,-0.02272825107755594,0.3483066942682158,-0.9162907318741557,0.03846628082779624,-0.6931471805599454,-0.02272825107755594,-0.4198538455602643,-0.739667196194838,-0.15906469462968786,-0.36511381258459696,0.6190026690691608,-0.03243527575315408
2006-04-10,-0.4602913159228493,-0.158224005214894,0.4418327522790393,-0.5500463369192721,1.09861228866811,-0.07410797215372167,0.036367644170875124,-0.17693070815907808,-0.44468582126144574,0.06351340572232544,-0.020834086902842053,-0.06187540371808797,0.0,0.08112554481236867,0.6118015411059932,0.0,1.1711829815029455,-0.1802618238309437,0.05989814158106821,-0.7550225842780334,0.489548225318706,1.0663514264498883,-0.03243527575315408,-0.12434100022098207,-0.076961041136129,0.04725288485054513,-0.028170876966695957,1.0169342576538423,0.0,-0.40546510810816416,0.0,-0.8919980393051109,-0.18610227963386095,-0.028573372444055778,0.09579143436827006,-0.2029408439966911,0.7691330875378677,0.043271969392108645,0.42849861840808723,-0.15201620729862597,0.31545066434948277,-0.11423022170455939,-0.2513144282809061,0.047628048989254435,0.13133600206108653,0.04138521616285473,0.14842000511827358,0.2373281863061658,-0.8649974374866044,0.028573372444055778,0.026668247082160867,0.06453852113757153,-0.1112256351102241,0.031748698314579826,-0.7926767759069784,0.0,0.1560042484765809,-0.6348782724359698,0.028987536873252395,0.15415067982725805,-0.055262678675049415,0.012739025777429802,0.1618430254504135,-0.5346768395881707,1.3613322262686958,-0.04706751085798544,0.029413885206293955,0.42488319396526597,-0.2047944126460135,0.11506932978478712,0.2876820724517817,-0.010471299867295336,-0.9382696385929306,-0.14660347419187536,0.04546237407675768,-0.28030196515415806,-0.18632957819149354,0.1625189294977747,-0.6931471805599454,-0.04348511193973881,-0.8145080375642131,-0.739667196194838,-0.17185025692665912,-0.5276327420823721,0.6190026690691608,-0.10064352577968716
2006-04-17,-0.44673069525257675,-0.02531780798428951,-0.14197026127038725,-0.5500463369192721,1.09861228866811,-0.024391453124159135,0.44183275227903973,0.16430305129127643,-0.14842000511827358,0.23361485118150505,0.0765400771223339,0.09884583463663255,-0.0822380982369717,0.08112554481236867,0.6118015411059932,-0.17261274266699367,0.46203545959655923,0.03141619623337899,0.09418721505970051,-0.7550225842780334,0.489548225318706,-0.3079667436232869,0.010810916104215806,-0.07738666361542013,-0.05129329438755015,0.08004270767353638,0.027398974188114877,0.3448404862917296,-0.17768117723745247,-0.060624621816434576,0.2876820724517808,-0.8919980393051109,-0.18610227963386095,-0.23180161405732402,-0.002714762817744365,-0.2231435513142106,0.7691330875378677,-0.32202626535120843,-0.13324230144409147,-0.039740328649513934,0.3443789289813332,0.052508530080935235,-0.2513144282809061,-0.3123746850421525,0.01739174271186883,0.1162598061158624,0.04820210181787754,0.37037378829689427,-0.8649974374866044,0.35139788683788886,0.050643732818755005,-0.3334916084830746,0.1978257433299202,-0.1292117314800061,-0.6514744841593774,0.15984870094189674,0.10536051565782589,-0.6348782724359698,0.28768207245178035,0.15415067982725805,-0.022223136784710107,0.13192754304254795,0.33877373360949203,0.42566781542568366,1.3613322262686958,-0.3070250352949122,-0.7949298748698879,0.42488319396526597,0.2288415724288475,-0.7654678421395715,0.15219181534192572,-0.18632957819149354,-0.9382696385929306,0.0,-0.0899482366629396,-1.0788096613719302,-0.9675840262617061,0.07550755250814545,-0.6931471805599454,0.055262678675049415,-0.7221347174331978,-0.5389965007326869,-1.1786549963416464,0.22738984219566127,0.6190026690691608,-0.11375888535665801
2006-04-24,0.5184352372934968,0.12169693497751943,-0.46203545959655923,-0.9028677115420148,1.09861228866811,-0.012270092591814219,0.9946225751440618,0.0984400728132524,-0.14842000511827358,0.1823215567939549,-0.010929070532190721,0.21007146974685664,0.030771658666753687,0.08112554481236867,-0.03174869831458027,-0.13192754304254795,0.3011050927839216,-0.10008345855698231,0.13976194237515926,-0.7550225842780334,0.489548225318706,0.0,0.05588045839445677,-0.053100495454206253,-0.03774032798284743,0.06351340572232544,0.08112554481236867,1.043804052173115,0.06744128079553269,-0.10354067894084018,-0.07696104113612856,-1.1118575154181305,-0.18610227963386095,-0.2651077504132413,0.20037354848540617,-0.19268434382950161,1.3993664426872439,0.06981040065108406,0.0969739926753718,-0.6348782724359698,-0.009302037947728704,0.06095750807094387,-0.2513144282809061,-0.03278982282299081,0.16164135155641546,0.17733401528291548,0.1950605825713847,0.18632957819149354,-0.8649974374866044,0.44425113314332076,0.0,-0.30318625898774565,0.14732471475685838,-0.1910552367627094,-0.6234672599219553,0.08489944378648584,-0.011049836186584727,-0.5978370007556206,0.18232155679395445,-0.46203545959655923,0.15415067982725805,0.11641035184441062,0.023256862164267034,-0.06453852113757108,0.7480345497002979,-0.3070250352949122,0.2047944126460135,0.6225296133459919,-0.8209805520698307,-0.8544153281560675,-0.014388737452099676,0.0408219945202557,-1.3862943611198908,-0.03174869831458027,0.01129955525393278,-1.0788096613719302,-0.30368241379822214,-0.5306282510621703,-0.6931471805599454,-0.15082288973458446,-0.5849335959197131,-0.5389965007326869,-1.1786549963416464,0.22738984219566127,0.21034217005636807,-0.010810916104215806
2006-05-01,-0.333838411912218,0.0,0.3506568716131695,-1.2039728043259363,1.09861228866811,-0.10398971352404818,0.3659342693515293,0.0984400728132524,-0.14842000511827358,0.11583181552512123,-0.01129955525393278,0.20067069546215066,0.23995066963059042,0.08112554481236867,-0.03174869831458027,-0.11506932978478712,0.3011050927839216,-0.03593200922606332,0.109199291964992,-0.6496620686202066,1.5368672195992654,0.10676797542570604,0.01117330059812538,0.024097551579060017,0.013072081567353067,0.06351340572232544,0.10676797542570604,0.5877866649021191,0.5639354490799389,0.47000362924573524,0.2602830982636668,-1.1118575154181305,-0.18610227963386095,0.12405264866997845,-0.16366738898608107,0.02531780798428951,1.2299482907291965,0.34745187591002014,-0.2943333874806888,-0.1823215567939549,0.34711554170802,0.21130909366720685,0.15415067982725805,-0.03278982282299081,-0.22612417945234764,0.10821358464023234,0.35139788683788886,0.0,-0.16126814759612218,0.35839759725017917,0.03922071315328157,-0.04082199452025481,0.06371581438610807,0.0,-0.6931471805599458,0.1618430254504135,0.11778303565638382,-0.5978370007556206,0.3302416868705764,-0.46203545959655923,0.13517477836825265,0.10536051565782589,0.04706751085798544,0.20430046351273035,0.9162907318741557,-0.3070250352949122,0.0,0.4946962418361074,-0.8209805520698307,-0.18658595558041213,-0.34918427220957504,-0.06213178110700657,-1.3862943611198908,-0.18658595558041213,-0.011834457647003305,0.4353180712578455,0.3764775712349122,-0.18232155679395445,-0.6931471805599454,0.0,-0.5849335959197131,-0.5389965007326869,-1.4321038971511846,-0.23922968906583408,0.21034217005636807,0.0
2006-05-08,0.00890456868178422,-0.10178269430994291,0.26706278524904503,0.1823215567939549,1.09861228866811,-0.08112554481236867,0.20252426411147395,0.06669137449867213,-0.5447271754416718,0.1795855769750796,0.06899287148695166,0.2309055566496987,-0.04255961441879608,0.08112554481236867,-0.03174869831458027,-0.013072081567353067,0.10821358464023279,-0.011834457647003305,-0.0465200156348935,-0.6496620686202066,1.5368672195992654,-0.4340384805522204,0.011560822401076365,0.0,-0.054067221270275745,-0.015267472130788384,0.013245226750020933,0.2151113796169457,0.4177352006999788,0.09309042306601167,-0.09531017980432521,-1.1118575154181305,-0.18610227963386095,-0.13815033848081715,0.08015739296906084,-0.07232066157962613,0.7731898882334813,-0.017710484244469703,-0.12797779788315006,-0.09038406146826894,0.7608610285545621,-0.5953229240944425,0.1892419996385284,0.7855205006909607,-0.9650808960435867,0.21357410029805912,0.45857493342211253,0.08594242980072497,-0.16126814759612218,0.4393666597838459,0.03922071315328157,-0.28768207245178035,-0.09278173345096619,-0.036367644170875124,-0.5565716455541949,0.061368946376291866,0.14310084364067333,-0.5978370007556206,-0.1310282624064043,0.016000341346440905,0.04820210181787754,-0.12733942237660134,0.13517477836825265,0.06559728248581287,2.040220828526555,-0.3070250352949122,0.1786917887433761,0.4946962418361074,-1.1086626245216116,-1.0775588794702773,0.17366349405084058,0.09309042306601167,-0.8938178760220964,0.32423966818557837,-0.0819171224678863,0.4353180712578455,0.5007752879124894,-0.499955951529087,-0.6931471805599454,-0.023256862164267034,0.0,-0.5389965007326869,-1.23474446299269,0.27871340246902054,0.13027540321078188,-0.2231435513142097
2006-05-15,-0.6805624803048403,0.011560822401076365,0.2396728532654202,-0.30873548164961306,1.09861228866811,0.06899287148695077,0.1991286751103356,-0.029852963149681333,-0.5447271754416718,0.16833531481921504,-0.03593200922606332,0.08288765980576773,-0.4109147128757291,0.08112554481236867,0.2478361639045814,0.09531017980432477,0.10821358464023279,-0.024097551579060017,0.14550758367123784,0.2947995402206449,1.5368672195992654,0.013986241974739855,-0.011976191046715101,-0.04572673107195868,-0.05264373348542151,-0.030771658666753687,-0.12675170563914318,0.2151113796169457,-0.27541197985996657,-0.04445176257083405,-0.26706278524904503,-1.1118575154181305,0.7884573603642702,0.06669137449867257,-0.1978257433299202,0.053488684950986354,0.7731898882334813,0.288396747503149,0.12629372532429217,-0.08701137698962924,0.7608610285545621,-0.1568667286360821,0.1892419996385284,0.7855205006909607,-0.8754687373539,0.1681369218019979,0.37680985234778763,0.17494144949633217,-0.16126814759612218,0.07095173597228399,-0.10788896201118536,0.4595323293784399,-0.05635293655113127,-0.019418085857101808,-0.5371429320833645,0.11191791620398561,-0.03593200922606332,-0.5978370007556206,0.06595796779179741,-0.3659342693515293,0.025642430613337375,-0.21197025071608433,0.0,0.0,1.988701097016102,-0.1978257433299202,-1.1314021114911008,0.6729444732424259,-1.1086626245216116,0.8056251639866353,0.1568424714929697,-0.42744401482694006,-1.6314168191528757,0.5368011101692511,0.06979576193554138,0.4353180712578455,-0.04445176257083361,-0.7849547298130681,0.9162907318741557,-0.02197890671877545,-0.5991182309116692,-0.5389965007326869,1.0799201556559574,0.27871340246902054,0.13027540321078188,-0.06899287148695166
2006-05-22,-0.698038972257047,-0.026317308317374,-0.1568424714929697,0.20585205420414887,0.9267620317414508,0.0,0.1512309697239238,-0.19782574332991976,-0.5447271754416718,0.0,-0.15790302944580858,0.18658595558041213,-0.3746934494414105,-0.5991182309116692,-0.8915981192837839,-0.09156719352549025,0.10821358464023279,0.011976191046715101,0.053488684950986354,0.04348511193973881,1.5368672195992654,-0.6517619643970911,-0.07410797215372167,0.019048518954974725,0.05480823649499467,0.1451820098444987,0.054067221270275745,0.8602012652231114,0.0,-0.30637420546393335,-0.7041970167465301,-1.1118575154181305,0.7884573603642702,0.0,-0.18274283075642545,-0.05480823649499467,0.7731898882334813,-0.16861875413216545,0.16430305129127554,-0.10135249426028814,0.21218402414614693,0.6348875950875271,0.1892419996385284,0.03174869831458027,-0.8754687373539,0.1561607307552828,0.35667494393873156,0.23293155768037277,-0.16126814759612218,0.18457127652796945,0.22595649269082418,0.2144098713454552,-0.03593200922606332,0.018692133012152556,-0.7328875092094598,0.06624938554120074,0.011834457647003305,-0.5978370007556206,-0.11778303565638337,-0.3659342693515293,0.024391453124159135,0.039740328649513934,-0.013245226750020933,0.412532275331257,1.8834824778367463,-0.1978257433299202,-0.1451820098444978,0.6523251860396906,-1.1086626245216116,0.022472855852058604,0.21772348384487028,-0.041964199099031596,-1.6314168191528757,0.5368011101692511,-0.01129955525393278,0.4353180712578455,0.5007752879124894,-0.9760099665757774,0.6733445532637661,-0.03509131981127034,-0.5991182309116692,-0.5389965007326869,1.0799201556559574,0.27871340246902054,0.11526836602219906,-0.10536051565782589
2006-05-29,-0.2656606219516415,-0.030305349495328926,-0.1576289442035832,0.0281708769666964,0.8754687373539003,-0.18457127652796945,0.20633643299782856,-0.15415067982725805,-0.5447271754416718,0.04380262265839363,-0.21772348384487028,0.0465200156348935,-0.17768117723745203,-0.24751936519875423,-1.0216512475319819,-0.11778303565638382,0.10821358464023279,-0.03681397312271706,0.09431067947124205,0.04348511193973881,1.2367626271489272,0.16705408466316607,-0.07410797215372167,-0.0918088937547088,0.013423020332139934,0.08576682175742523,0.07503518594291414,-0.37037378829689427,-0.8109302162163289,1.0116009116784803,0.13062018241706408,-1.3862943611198912,0.5306282510621707,0.04652001563489261,-0.03239981882316556,-0.1897565352814734,0.26236426446749084,-0.01454005527165858,0.23165433230938337,0.18632957819149354,0.21218402414614693,0.4616293365917537,0.1892419996385284,-1.0451236037171232,-0.8754687373539,0.19166741921219188,0.3677247801253172,0.3621146672345503,-0.02150620522096336,0.2035989552412394,-0.1392620673335081,0.21029540883636066,0.05798725765034973,-0.057158413839948796,-0.7472144018302211,0.0,0.0,-0.4155154439616666,0.2513144282809061,-0.3659342693515293,0.0,-0.025642430613337375,0.0840831172105414,-0.5648928450362662,1.8834824778367463,0.0,0.01459879942115272,0.6523251860396906,-1.1086626245216116,0.022472855852058604,0.13157635778871946,-0.12675170563914318,-1.6314168191528757,0.3136575588550419,-0.08594242980072497,0.4353180712578455,0.9864949905474036,-0.8979415932059585,-0.8407831793660098,0.0,0.34249030894677635,-0.13353139262452274,0.44952509790219475,0.3150810466398952,0.4466255019766415,-0.2666286632539485
2006-06-05,0.22775472527232915,-0.07755823434587406,0.1910552367627094,0.11778303565638337,1.3350010667323402,0.03774032798284743,0.54654370636807,-0.1670540846631665,-0.5447271754416718,-0.04082199452025481,-0.15234072458201897,0.04211148535012654,0.32918180335853364,0.37431583781573813,-1.0216512475319819,-0.11477551459242807,0.10821358464023279,-0.059188871390330355,0.0791373205587238,0.04348511193973881,1.2367626271489272,0.54654370636807,0.04598511324182297,0.045203776882785006,-0.08923113372794322,0.05635293655113127,-0.025642430613337375,-0.37037378829689427,0.11778303565638337,0.09531017980432477,-0.05608946665104364,-1.3862943611198912,0.5306282510621707,-0.3337731796520482,-0.12596526977030784,0.06155789299943315,0.26236426446749084,0.30859334449003784,-0.19611487892629054,-0.025642430613337375,0.21218402414614693,0.045282975229961234,0.1892419996385284,0.16989903679539742,-0.8754687373539,0.18879407129957215,0.3621146672345503,0.09937247381320446,-0.02150620522096336,0.06538275926285131,0.061368946376291866,0.8415671856782186,0.17979311044059632,0.09015109699429713,-0.6641596436866934,0.05001042057466165,-0.034289073478632304,-0.4155154439616666,0.15718558352241274,-0.3659342693515293,0.024097551579060017,-0.07145896398214457,0.0840831172105414,0.1561607307552828,1.6092114753111986,0.0,0.2157085728266912,0.6523251860396906,-1.1086626245216116,-0.4168938039317869,0.5108256237659901,-0.04082199452025481,-1.6314168191528757,0.489548225318706,0.010695289116747553,0.4353180712578455,0.39390428570708824,-0.34174929372205654,-0.8407831793660098,-0.07738666361542013,0.34249030894677635,0.6286086594223739,0.5947071077466926,0.3150810466398952,1.2948006951397282,-0.09201889872025149
2006-06-12,-0.1588594845619788,-0.054067221270275745,0.10178269430994202,-0.17768117723745247,1.3350010667323402,-0.05264373348542151,0.6805683983530852,-0.058268908123976004,-0.5447271754416718,0.02597548640326064,-0.0964602661875622,0.1392620673335081,-0.27064588529921263,0.37431583781573813,-0.6733445532637661,0.07320340402329517,0.13353139262452274,-0.05989814158106821,0.06317890162153184,0.04348511193973881,1.2367626271489272,0.7270487322356263,0.022989518224699523,0.08004270767353638,0.12260232209233202,-0.029852963149681777,0.2613647641344077,0.21357410029805912,0.8232003088081434,0.2962658161431726,-1.2407867774486525,-1.3862943611198912,0.5306282510621707,0.114410351177745,-0.15816300301404168,0.18805223150294026,0.16705408466316607,-0.21069973131489822,-0.17733401528291548,0.012903404835907573,0.8529747999594111,-0.4488203634055754,0.8649974374866044,-0.19782574332991976,-0.693147180559945,0.17384692980298233,0.4996523231678651,0.307484699747961,-0.3999856423435384,0.3001045924503387,-0.06213178110700657,0.8415671856782186,0.1993329026204913,0.15415067982725894,-0.5773153650348237,0.11477551459242807,-0.12445417447340557,0.31845373111853403,0.020202707317519497,-0.44349250369740334,-0.0791373205587238,-0.14792013007662153,-0.04082199452025481,-0.13005312824819804,0.8647710003637027,0.0,-0.16862271243579263,0.6523251860396906,-1.1086626245216116,0.9903987040278771,0.296731907971699,-0.2876820724517808,-1.6314168191528757,0.503905180921417,-0.055262678675049415,0.4353180712578455,-0.2762533766281581,0.22778393087071214,-0.6701576623352463,-0.08701137698962924,0.0,-0.1251631429540061,0.3184537311185345,-0.9323768696257794,0.4774796971141426,-0.08288765980576773
2006-06-19,-0.1588594845619788,0.08515780834030684,-0.03390155167568132,-0.17768117723745247,1.3350010667323402,-0.12062798778861517,-0.015037877364540542,-0.182321556793954,-0.5447271754416718,0.03593200922606332,0.03468555798789019,0.10788896201118536,-0.7905213445851218,0.37431583781573813,-0.019418085857101808,0.1823215567939549,0.0,0.012578782206859707,0.09633110893843266,0.04348511193973881,1.2367626271489272,0.9588503462929507,0.05781957088882628,0.0796988280956354,0.12783337150988494,-0.015037877364540542,0.09763846956391564,-0.8522118751896329,-1.2407867774486525,0.8043728156701695,0.4721564826068372,-1.3862943611198912,0.5306282510621707,0.0,-0.30817436328275,0.2231435513142097,-0.9416085398584455,-0.18068999233326027,-0.2184097682554084,-0.10660973505825844,0.8529747999594111,-0.1559063834676076,0.8649974374866044,-0.19782574332991976,0.0,0.12883287184296854,0.41129602841895707,0.12323264042394833,-0.9273405680607398,0.29546421289383584,0.04762804898925399,-0.37037378829689427,-0.3610133455373301,0.2534489008095382,-0.6029960835656478,0.1403573576949224,-0.06979576193554138,0.7339691750802007,0.10536051565782634,-0.44349250369740334,-0.011834457647003305,0.03922071315328157,0.36464311358790935,-0.04082199452025481,0.9160642947512532,0.4462871026284203,0.0,0.5389965007326873,-1.1086626245216116,0.03774032798284699,0.09531017980432477,-0.08004270767353638,-1.6314168191528757,1.3277981544382822,-0.07410797215372256,0.4353180712578455,0.5663954749208018,0.03774032798284699,-0.6701576623352463,0.010256500167189486,0.0,-0.1251631429540061,0.17327172127403667,-0.9323768696257794,0.4774796971141426,-0.044951387862266046
2006-06-26,-0.38108375754011536,0.0,0.4219944100593751,-0.08004270767353638,1.3350010667323402,0.06979576193554138,0.37680985234778763,0.0,-0.5447271754416718,0.0,0.0,0.0899482366629396,0.46203545959655923,1.0498221244986783,-0.019418085857101808,-0.1296778233085334,0.0,0.059188871390330355,0.10648348040245015,0.04348511193973881,1.2367626271489272,0.9588503462929507,-0.05781957088882628,0.04706751085798544,0.1127954941453444,0.01459879942115272,0.02500130220541763,-0.8522118751896329,-0.06062462181643502,-0.01739174271186883,-0.693147180559945,-1.1118575154181305,-1.0788096613719302,0.20972053098206977,-0.21545832736796716,-0.10536051565782678,-0.7184649885442349,0.14407934225995192,-0.07293002858696714,0.13720112151348474,0.539849523987866,0.8222845935599782,0.8649974374866044,-0.19782574332991976,0.7932306391169277,0.09884583463663255,0.4122447950935437,0.3386021628790381,-0.7472144018302211,0.37037378829689427,-0.03727139479723185,-0.37037378829689427,-0.18805223150294026,0.10536051565782678,-0.6190392084062237,0.14483094787845552,0.04301738508369102,0.7339691750802007,0.19782574332991976,-0.44349250369740334,-0.050643732818755005,-0.02500130220541763,-0.35139788683788886,-0.13534134786976182,0.24686007793152598,0.4462871026284203,-0.7598385550586175,0.6751286750572674,-1.1086626245216116,0.47803580094300013,-0.18492233849401263,-0.06782259633876109,-1.6314168191528757,0.7221347174331973,-0.02247285585205816,0.4353180712578455,-0.17520408902509121,-0.26966356694910276,-0.6701576623352463,-0.1190593600159886,1.0216512475319819,-0.1251631429540061,0.6061358035703153,-0.9323768696257794,0.4774796971141426,-0.18457127652796945
2006-07-03,-0.4735741654364702,0.09716374845364806,0.4274440148269396,-0.08004270767353638,1.3350010667323402,0.060624621816435464,0.45347432729452475,0.030771658666753687,-0.7435780341868372,0.10227884912041851,0.013245226750020933,0.04598511324182297,-0.4376222197426958,0.49429632181478045,-0.03922071315328157,-0.028987536873252395,-0.13353139262452274,-0.06979576193554138,0.010929070532190721,0.04348511193973881,0.24214005200486532,0.9588503462929507,0.03922071315328157,-0.004706099482038794,0.07302513501489027,-0.014388737452099676,0.059188871390330355,-0.04512043528047016,1.0216512475319814,0.1691043862369801,0.22314355131420927,-0.7884573603642706,-1.0788096613719302,0.012903404835907573,-0.17821854745468144,-0.10536051565782678,-0.3215836241274621,-0.24476288452630132,0.05608946665104364,-0.15762894420358275,0.13312169893037212,-0.04653494060752443,0.8649974374866044,-0.06062462181643502,-1.3437347467010947,0.16598513747426136,0.38641691313746973,-0.04800921918636014,-0.7472144018302211,0.02531780798428951,0.1561607307552828,-0.37037378829689427,-0.0984400728132524,0.014388737452099676,-0.7621400520468966,0.0465200156348935,-0.04124295853404902,-0.1576289442035832,0.3327057538257363,-0.44349250369740334,-0.17261274266699367,0.08576682175742523,-0.06782259633876109,-0.25378052077609947,0.6931471805599454,0.4054651081081646,0.4289956055183586,0.0246926125903717,-0.39042723074362407,1.3470736479666097,-0.17366349405084058,-0.4187103348581851,-0.629968278938414,-0.5908683314395269,-0.13176927763112367,0.4353180712578455,0.3364722366212134,1.0498221244986783,-0.5725191927713302,0.0,1.0216512475319819,0.5108256237659905,0.5260930958967789,-0.9323768696257794,-0.2051643155947259,-0.1897565352814734
2006-07-10,-0.7014711278008364,0.0784716154414955,-0.1782482314063185,0.05715841383994835,1.3350010667323402,0.04706751085798544,0.14310084364067333,0.05715841383994835,-0.7435780341868372,0.1391128024627184,-0.011696039763190669,0.15762894420358275,-0.41616039722491216,0.49429632181478045,-0.6931471805599454,0.11332868530700324,-0.13353139262452274,-0.01117330059812538,0.010810916104215806,0.04348511193973881,0.24214005200486532,-0.55206858230004,-0.011560822401076365,-0.04511164505715008,0.013986241974739855,-0.028573372444055778,0.0,0.6757554378480761,1.2237754316221157,-0.5555258026838978,0.3403258059372032,-0.7884573603642706,-0.8209805520698307,0.15415067982725894,-0.19178912291155684,0.1358015411590614,0.2231435513142106,0.035490125311871165,-0.031748698314579826,-0.06371581438610807,-0.12869970734397781,0.2887240787425915,0.8649974374866044,0.17366349405084058,-1.3437347467010947,0.15415067982725805,0.5295177567781431,-0.012903404835907573,-0.027398974188114433,0.42819335918572055,0.08004270767353638,-0.4054651081081646,0.1568424714929697,0.3044891907681615,-0.5959834321062973,0.08096906253366676,0.0320883145515003,-0.1576289442035832,-0.025317807984289953,-0.44349250369740334,-0.09531017980432566,0.0,-0.01739174271186883,-0.5920510636885763,0.7576857016975165,0.4054651081081646,-0.3746934494414105,0.13005312824819804,-0.39042723074362407,1.0498221244986783,0.4234836136108422,-0.12014431184206353,-0.629968278938414,0.49247648509779385,0.0,0.4353180712578455,1.3454723665996355,-0.06187540371808753,-0.05264373348542195,-0.03352269203864289,1.0216512475319819,0.5108256237659905,0.739667196194838,-0.8297227155656959,-0.2051643155947259,-0.12883287184296854
