date,LO UN Equity
2011-11-13,
2011-11-14,-1.0777
2011-11-15,0.6925
2011-11-16,0.9169
2011-11-17,-0.3453
2011-11-18,-0.1732
2011-11-19,
2011-11-20,
2011-11-21,-0.959
2011-11-22,-0.4426
2011-11-23,0.6762
2011-11-24,
2011-11-25,-0.0552
2011-11-26,
2011-11-27,
2011-11-28,0.5892
2011-11-29,0.5125
2011-11-30,2.8471
2011-12-01,0.6271
2011-12-02,-2.0477
2011-12-03,
2011-12-04,
2011-12-05,0.8544
2011-12-06,-0.2163
2011-12-07,-1.0206
2011-12-08,-0.4562
2011-12-09,0.1925
2011-12-10,
2011-12-11,
2011-12-12,-0.3843
2011-12-13,0.8266
2011-12-14,-1.2844
2011-12-15,1.1627
2011-12-16,-1.4595
2011-12-17,
2011-12-18,
2011-12-19,0.7498
2011-12-20,2.0397
2011-12-21,1.2966
2011-12-22,-0.2756
2011-12-23,1.3192
2011-12-24,
2011-12-25,
2011-12-26,
2011-12-27,0.3079
2011-12-28,0.2719
2011-12-29,0.5335
2011-12-30,-0.8178
2011-12-31,
2012-01-01,
2012-01-02,
2012-01-03,-0.6404
2012-01-04,-0.5209
2012-01-05,1.2513
2012-01-06,-0.0263
2012-01-07,
2012-01-08,
2012-01-09,0.2455
2012-01-10,-0.4198
2012-01-11,-1.5721
2012-01-12,0.0
2012-01-13,0.9191
2012-01-14,
2012-01-15,
2012-01-16,
2012-01-17,0.8134
2012-01-18,-0.9034
2012-01-19,-2.3453
2012-01-20,-0.5891
2012-01-21,
2012-01-22,
2012-01-23,0.5196
2012-01-24,1.6416
2012-01-25,2.088
2012-01-26,-2.6484
2012-01-27,-3.5015
2012-01-28,
2012-01-29,
2012-01-30,1.9632
2012-01-31,-2.0075
2012-02-01,0.1117
2012-02-02,1.944
2012-02-03,1.7974
2012-02-04,
2012-02-05,
2012-02-06,0.5557
2012-02-07,0.7309
2012-02-08,0.3097
2012-02-09,9.7124
2012-02-10,-1.4393
2012-02-11,
2012-02-12,
2012-02-13,-0.0979
2012-02-14,0.2286
2012-02-15,0.8881
2012-02-16,1.7524
2012-02-17,0.8333
2012-02-18,
2012-02-19,
2012-02-20,
2012-02-21,1.5821
2012-02-22,-0.062
2012-02-23,-0.0775
2012-02-24,0.8768
2012-02-25,
2012-02-26,
2012-02-27,0.4307
2012-02-28,0.4519
2012-02-29,1.1342
2012-03-01,-0.9078
2012-03-02,-0.8161
2012-03-03,
2012-03-04,
2012-03-05,-0.3493
2012-03-06,-0.2415
2012-03-07,-0.0547
2012-03-08,1.8281
2012-03-09,-1.0971
2012-03-10,
2012-03-11,
2012-03-12,0.7912
2012-03-13,0.9928
2012-03-14,-0.8154
2012-03-15,0.1921
2012-03-16,0.1074
2012-03-17,
2012-03-18,
2012-03-19,1.0801
2012-03-20,-1.1747
2012-03-21,0.4371
2012-03-22,-1.1911
2012-03-23,1.3832
2012-03-24,
2012-03-25,
2012-03-26,0.1143
2012-03-27,0.3578
2012-03-28,-1.1227
2012-03-29,0.7596
2012-03-30,-1.4087
2012-03-31,
2012-04-01,
2012-04-02,1.8072
2012-04-03,1.191
2012-04-04,1.6418
2012-04-05,0.6491
2012-04-06,
2012-04-07,
2012-04-08,
2012-04-09,-0.044
2012-04-10,-1.3563
2012-04-11,1.1743000000000001
2012-04-12,-0.0514
2012-04-13,1.3376000000000001
2012-04-14,
2012-04-15,
2012-04-16,-2.5312
2012-04-17,-0.253
2012-04-18,2.1186
2012-04-19,-0.4675
2012-04-20,1.2477
2012-04-21,
2012-04-22,
2012-04-23,-0.6379
2012-04-24,-1.6415
2012-04-25,-3.9238
2012-04-26,3.9759
2012-04-27,0.7499
2012-04-28,
2012-04-29,
2012-04-30,-0.2948
2012-05-01,-1.2787
2012-05-02,0.3145
2012-05-03,-0.0075
2012-05-04,-0.9853
2012-05-05,
2012-05-06,
2012-05-07,-1.568
2012-05-08,0.1225
2012-05-09,-2.4784
2012-05-10,0.4942
2012-05-11,0.5151
2012-05-12,
2012-05-13,
2012-05-14,0.1398
2012-05-15,-1.8533
2012-05-16,0.6795
2012-05-17,-1.6009
2012-05-18,-0.2313
2012-05-19,
2012-05-20,
2012-05-21,0.8713
2012-05-22,-0.7449
2012-05-23,0.4152
2012-05-24,1.9162
2012-05-25,-2.6057
2012-05-26,
2012-05-27,
2012-05-28,
2012-05-29,-0.0561
2012-05-30,0.6332
2012-05-31,-0.3306
2012-06-01,-2.9288
2012-06-02,
2012-06-03,
2012-06-04,0.3001
2012-06-05,-0.1662
2012-06-06,0.849
2012-06-07,1.0399
2012-06-08,0.6045
2012-06-09,
2012-06-10,
2012-06-11,-0.065
2012-06-12,-0.1056
2012-06-13,0.3009
2012-06-14,1.411
2012-06-15,1.6872
2012-06-16,
2012-06-17,
2012-06-18,0.9358
2012-06-19,-0.3272
2012-06-20,0.0938
2012-06-21,0.6091
2012-06-22,0.4346
2012-06-23,
2012-06-24,
2012-06-25,-0.5255
2012-06-26,-0.404
2012-06-27,1.6693
2012-06-28,0.9514
2012-06-29,0.2812
2012-06-30,
2012-07-01,
2012-07-02,2.6525
2012-07-03,1.0853
2012-07-04,
2012-07-05,-1.1247
2012-07-06,0.4949
2012-07-07,
2012-07-08,
2012-07-09,-0.2352
2012-07-10,0.2063
2012-07-11,1.2646
2012-07-12,-0.4284
2012-07-13,1.1084
2012-07-14,
2012-07-15,
2012-07-16,0.3029
2012-07-17,-0.2229
2012-07-18,0.6269
2012-07-19,-1.0814
2012-07-20,-0.333
2012-07-21,
2012-07-22,
2012-07-23,-1.0024
2012-07-24,-0.7631
2012-07-25,-4.7763
2012-07-26,-1.3666
2012-07-27,0.3306
2012-07-28,
2012-07-29,
2012-07-30,0.1569
2012-07-31,0.7756
2012-08-01,-1.3448
2012-08-02,-1.1662
2012-08-03,0.861
2012-08-04,
2012-08-05,
2012-08-06,-0.3873
2012-08-07,-2.6028000000000002
2012-08-08,0.3177
2012-08-09,0.2436
2012-08-10,0.2998
2012-08-11,
2012-08-12,
2012-08-13,0.6704
2012-08-14,0.1685
2012-08-15,0.0881
2012-08-16,3.2413
2012-08-17,2.0155
2012-08-18,
2012-08-19,
2012-08-20,-1.1702
2012-08-21,-1.6761
2012-08-22,0.2268
2012-08-23,-0.1092
2012-08-24,0.2734
2012-08-25,
2012-08-26,
2012-08-27,-0.1246
2012-08-28,1.2245
2012-08-29,-1.279
2012-08-30,-0.0553
2012-08-31,-0.7905
2012-09-01,
2012-09-02,
2012-09-03,
2012-09-04,0.8525
2012-09-05,-1.3982999999999999
2012-09-06,-0.5769
2012-09-07,-0.3626
2012-09-08,
2012-09-09,
2012-09-10,-0.0647
2012-09-11,-2.0719
2012-09-12,-4.3306000000000004
2012-09-13,0.6911
2012-09-14,-1.1496
2012-09-15,
2012-09-16,
2012-09-17,1.623
2012-09-18,1.7508
2012-09-19,-0.3861
2012-09-20,1.8284
2012-09-21,1.3157
2012-09-22,
2012-09-23,
2012-09-24,-2.8504
2012-09-25,-0.7818
2012-09-26,0.5931
2012-09-27,-0.1348
2012-09-28,-1.7797
2012-09-29,
2012-09-30,
2012-10-01,-0.9103
2012-10-02,0.9706
2012-10-03,1.1673
2012-10-04,-0.6363
2012-10-05,1.0417
2012-10-06,
2012-10-07,
2012-10-08,-1.8083
2012-10-09,0.0861
2012-10-10,-1.2296
2012-10-11,-0.9663
2012-10-12,-0.0176
2012-10-13,
2012-10-14,
2012-10-15,1.5034
2012-10-16,1.6631
2012-10-17,1.0906
2012-10-18,-0.4046
2012-10-19,-0.7532
2012-10-20,
2012-10-21,
2012-10-22,0.2899
2012-10-23,-1.5644
2012-10-24,-3.5239000000000003
2012-10-25,2.9901999999999997
2012-10-26,-0.4086
2012-10-27,
2012-10-28,
2012-10-29,
2012-10-30,
2012-10-31,1.2569
2012-11-01,0.3793
2012-11-02,-0.9446
2012-11-03,
2012-11-04,
2012-11-05,-0.0433
2012-11-06,0.5724
2012-11-07,-2.9924
2012-11-08,0.0978
2012-11-09,-0.0089
2012-11-10,
2012-11-11,
2012-11-12,0.0
2012-11-13,1.7053
2012-11-14,-1.537
2012-11-15,0.337
2012-11-16,1.9005
2012-11-17,
2012-11-18,
2012-11-19,3.4178
2012-11-20,0.4278
2012-11-21,1.353
2012-11-22,
2012-11-23,1.5822
2012-11-24,
2012-11-25,
2012-11-26,-1.1844000000000001
2012-11-27,-0.1724
2012-11-28,0.3043
2012-11-29,-0.0083
2012-11-30,0.6229
2012-12-01,
2012-12-02,
2012-12-03,-0.1321
2012-12-04,-0.6116
2012-12-05,-0.2079
2012-12-06,-0.2833
2012-12-07,1.5125
2012-12-08,
2012-12-09,
2012-12-10,-0.9714
2012-12-11,-0.2993
2012-12-12,-0.1334
2012-12-13,-0.1419
2012-12-14,-0.1588
2012-12-15,
2012-12-16,
2012-12-17,-0.5359
2012-12-18,-2.2647
2012-12-19,1.1801
2012-12-20,0.7066
2012-12-21,-1.1835
2012-12-22,
2012-12-23,
2012-12-24,-0.1112
2012-12-25,
2012-12-26,-0.7023
2012-12-27,-1.1471
2012-12-28,0.6457
2012-12-29,
2012-12-30,
2012-12-31,1.1443
2013-01-01,
2013-01-02,3.4798999999999998
2013-01-03,-1.5158
2013-01-04,-0.8663
2013-01-05,
2013-01-06,
2013-01-07,-1.8919000000000001
2013-01-08,-1.4701
2013-01-09,0.9391
2013-01-10,0.939
2013-01-11,0.8011
2013-01-12,
2013-01-13,
2013-01-14,0.0342
2013-01-15,0.2734
2013-01-16,-0.7838
2013-01-17,1.6486
2013-01-18,0.1267
2013-01-19,
2013-01-20,
2013-01-21,
2013-01-22,0.3543
2013-01-23,-1.0593
2013-01-24,0.8922
2013-01-25,0.2021
2013-01-26,
2013-01-27,
2013-01-28,0.1765
2013-01-29,-0.0755
2013-01-30,-1.4358
2013-01-31,-0.1533
2013-02-01,1.1518
2013-02-02,
2013-02-03,
2013-02-04,-0.7844
2013-02-05,1.3007
2013-02-06,0.0
2013-02-07,0.856
2013-02-08,0.4244
2013-02-09,
2013-02-10,
2013-02-11,-0.4226
2013-02-12,-0.8487
2013-02-13,4.9345
2013-02-14,-2.1593
2013-02-15,1.6675
2013-02-16,
2013-02-17,
2013-02-18,
2013-02-19,2.2914
2013-02-20,-0.3301
2013-02-21,1.1592
2013-02-22,-3.7652
2013-02-23,
2013-02-24,
2013-02-25,-0.8505
2013-02-26,-1.8382
2013-02-27,-1.6479
2013-02-28,-0.7724
2013-03-01,-0.8822
2013-03-02,
2013-03-03,
2013-03-04,0.0
2013-03-05,0.7853
2013-03-06,-0.5714
2013-03-07,-0.1045
2013-03-08,0.9937
2013-03-09,
2013-03-10,
2013-03-11,-0.5438
2013-03-12,1.8485
2013-03-13,-0.9202
2013-03-14,2.322
2013-03-15,-0.6808
2013-03-16,
2013-03-17,
2013-03-18,-0.4316
2013-03-19,0.357
2013-03-20,1.9308999999999998
2013-03-21,-0.1246
2013-03-22,0.0499
2013-03-23,
2013-03-24,
2013-03-25,-0.1746
2013-03-26,1.0495
2013-03-27,0.0
2013-03-28,-0.2226
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,-0.0496
2013-04-02,2.2068
2013-04-03,-1.1887
2013-04-04,0.8593
2013-04-05,-1.2415
2013-04-06,
2013-04-07,
2013-04-08,1.4543
2013-04-09,0.2187
2013-04-10,1.2606
2013-04-11,-0.9816
2013-04-12,0.4836
2013-04-13,
2013-04-14,
2013-04-15,-1.8768
2013-04-16,1.4713
2013-04-17,-0.6767
2013-04-18,-0.5596
2013-04-19,0.8808
2013-04-20,
2013-04-21,
2013-04-22,0.6549
2013-04-23,0.7711
2013-04-24,3.1803
2013-04-25,-1.2051
2013-04-26,0.4692
2013-04-27,
2013-04-28,
2013-04-29,0.2802
2013-04-30,-0.1397
2013-05-01,-0.5129
2013-05-02,0.8906
2013-05-03,-0.7433
2013-05-04,
2013-05-05,
2013-05-06,-0.3276
2013-05-07,1.4088
2013-05-08,0.0926
2013-05-09,-1.0641
2013-05-10,0.7248
2013-05-11,
2013-05-12,
2013-05-13,0.5107
2013-05-14,0.4157
2013-05-15,1.3338999999999999
2013-05-16,0.3858
2013-05-17,0.0904
2013-05-18,
2013-05-19,
2013-05-20,-0.3614
2013-05-21,-0.2947
2013-05-22,-0.864
2013-05-23,-0.0688
2013-05-24,0.7115
2013-05-25,
2013-05-26,
2013-05-27,
2013-05-28,-0.4786
2013-05-29,-1.2365
2013-05-30,0.7515
2013-05-31,-1.0723
2013-06-01,
2013-06-02,
2013-06-03,1.8143
2013-06-04,-0.0926
2013-06-05,-1.9689999999999999
2013-06-06,1.8667
2013-06-07,1.1598
2013-06-08,
2013-06-09,
2013-06-10,-0.8026
2013-06-11,-0.8784
2013-06-12,0.0933
2013-06-13,2.6794000000000002
2013-06-14,-0.4084
2013-06-15,
2013-06-16,
2013-06-17,1.5493000000000001
2013-06-18,0.7853
2013-06-19,-2.6269
2013-06-20,-2.0576
2013-06-21,2.1008
2013-06-22,
2013-06-23,
2013-06-24,-0.8002
2013-06-25,0.3227
2013-06-26,0.5743
2013-06-27,-0.4568
2013-06-28,0.2295
2013-06-29,
2013-06-30,
2013-07-01,0.6181
2013-07-02,1.0466
2013-07-03,-0.1351
2013-07-04,
2013-07-05,-0.1804
2013-07-06,
2013-07-07,
2013-07-08,3.0946
2013-07-09,0.3287
2013-07-10,-0.0874
2013-07-11,1.4208
2013-07-12,-0.4957
2013-07-13,
2013-07-14,
2013-07-15,0.1733
2013-07-16,0.0
2013-07-17,-0.0216
2013-07-18,0.6272
2013-07-19,-0.0645
2013-07-20,
2013-07-21,
2013-07-22,-0.7527
2013-07-23,-4.4854
2013-07-24,0.7486
2013-07-25,0.3152
2013-07-26,-1.3692
2013-07-27,
2013-07-28,
2013-07-29,-1.3427
2013-07-30,-0.2999
2013-07-31,-1.5965
2013-08-01,1.4343
2013-08-02,0.3709
2013-08-03,
2013-08-04,
2013-08-05,-0.2079
2013-08-06,-0.2314
2013-08-07,-0.0928
2013-08-08,1.2306
2013-08-09,-0.344
2013-08-10,
2013-08-11,
2013-08-12,0.2301
2013-08-13,-0.1607
2013-08-14,0.092
2013-08-15,-2.3208
2013-08-16,-0.8233
2013-08-17,
2013-08-18,
2013-08-19,-0.7116
2013-08-20,0.5256
2013-08-21,-0.3802
2013-08-22,1.3597000000000001
2013-08-23,2.1181
2013-08-24,
2013-08-25,
2013-08-26,0.2766
2013-08-27,-0.7125
2013-08-28,-1.3426
2013-08-29,0.8557
2013-08-30,-0.3064
2013-08-31,
2013-09-01,
2013-09-02,
2013-09-03,-0.5201
2013-09-04,1.3783
2013-09-05,1.5002
2013-09-06,1.6859
2013-09-07,
2013-09-08,
2013-09-09,0.1136
2013-09-10,0.2042
2013-09-11,-0.2038
2013-09-12,-1.4519
2013-09-13,1.3352
2013-09-14,
2013-09-15,
2013-09-16,1.045
2013-09-17,1.1016
2013-09-18,0.6226
2013-09-19,-0.1105
2013-09-20,-0.1991
2013-09-21,
2013-09-22,
2013-09-23,-0.3547
2013-09-24,-0.5784
2013-09-25,-0.6265
2013-09-26,0.9457
2013-09-27,0.8923
2013-09-28,
2013-09-29,
2013-09-30,-0.9949
2013-10-01,0.2233
2013-10-02,0.6016
2013-10-03,0.7087
2013-10-04,-1.1876
2013-10-05,
2013-10-06,
2013-10-07,0.4674
2013-10-08,-1.3957
2013-10-09,-0.7414
2013-10-10,4.1648
2013-10-11,0.1956
2013-10-12,
2013-10-13,
2013-10-14,2.0386
2013-10-15,-1.169
2013-10-16,1.0323
2013-10-17,1.1494
2013-10-18,0.4419
2013-10-19,
2013-10-20,
2013-10-21,0.6495
2013-10-22,1.4779
2013-10-23,0.9846
2013-10-24,0.7313
2013-10-25,0.0
2013-10-26,
2013-10-27,
2013-10-28,1.9157
2013-10-29,0.3166
2013-10-30,0.6312
2013-10-31,-0.0196
2013-11-01,0.745
2013-11-02,
2013-11-03,
2013-11-04,0.0195
2013-11-05,0.8755
2013-11-06,-0.0771
2013-11-07,-1.4476
2013-11-08,0.7834
2013-11-09,
2013-11-10,
2013-11-11,0.0972
2013-11-12,0.563
2013-11-13,0.5405
2013-11-14,0.5952
2013-11-15,0.4963
2013-11-16,
2013-11-17,
2013-11-18,0.6648
2013-11-19,-0.2075
2013-11-20,-0.1324
2013-11-21,-1.0791
2013-11-22,0.5933
2013-11-23,
2013-11-24,
2013-11-25,-0.761
2013-11-26,0.3067
2013-11-27,-0.4443
2013-11-28,
2013-11-29,-0.4075
2013-11-30,
2013-12-01,
2013-12-02,-1.2468
2013-12-03,1.0061
2013-12-04,-0.4297
2013-12-05,-0.8631
2013-12-06,0.5144
2013-12-07,
2013-12-08,
2013-12-09,0.1969
2013-12-10,-0.5894
2013-12-11,-0.0593
2013-12-12,-0.435
2013-12-13,-0.4171
2013-12-14,
2013-12-15,
2013-12-16,-0.7778
2013-12-17,-0.5226
2013-12-18,0.9295
2013-12-19,-0.3403
2013-12-20,0.2411
2013-12-21,
2013-12-22,
2013-12-23,0.6012
2013-12-24,0.1992
2013-12-25,
2013-12-26,0.2386
2013-12-27,0.2182
2013-12-28,
2013-12-29,
2013-12-30,0.2771
2013-12-31,0.0197
2014-01-01,
2014-01-02,-1.3615
2014-01-03,-0.3801
2014-01-04,
2014-01-05,
2014-01-06,-0.3213
2014-01-07,0.8662
2014-01-08,-1.9173
2014-01-09,0.1018
2014-01-10,0.2034
2014-01-11,
2014-01-12,
2014-01-13,0.0203
2014-01-14,0.1421
2014-01-15,0.0811
2014-01-16,0.2633
2014-01-17,-0.5857
2014-01-18,
2014-01-19,
2014-01-20,
2014-01-21,1.5847
2014-01-22,1.26
2014-01-23,-0.8493
2014-01-24,-1.3347
2014-01-25,
2014-01-26,
2014-01-27,-0.848
2014-01-28,1.3643
2014-01-29,-1.5267
2014-01-30,0.408
2014-01-31,0.0
2014-02-01,
2014-02-02,
2014-02-03,-2.1942
2014-02-04,1.5787
2014-02-05,-2.3313
2014-02-06,1.361
2014-02-07,2.2929
2014-02-08,
2014-02-09,
2014-02-10,-0.1414
2014-02-11,1.0111
2014-02-12,-4.965
2014-02-13,0.5266
2014-02-14,0.5868
2014-02-15,
2014-02-16,
2014-02-17,
2014-02-18,-1.4375
2014-02-19,0.3382
2014-02-20,1.5798999999999999
2014-02-21,-0.3526
2014-02-22,
2014-02-23,
2014-02-24,0.3538
2014-02-25,1.4517
2014-02-26,-1.1549
2014-02-27,1.7386
2014-02-28,1.0089
2014-03-01,
2014-03-02,
2014-03-03,9.2744
2014-03-04,3.0778
2014-03-05,-3.2211
2014-03-06,-2.0381
2014-03-07,1.1453
2014-03-08,
2014-03-09,
2014-03-10,0.0944
2014-03-11,-1.6402999999999999
2014-03-12,-1.9935
2014-03-13,-0.2347
2014-03-14,1.6663000000000001
2014-03-15,
2014-03-16,
2014-03-17,0.7906
2014-03-18,0.6696
2014-03-19,-2.2425
2014-03-20,1.4969000000000001
2014-03-21,-0.1149
2014-03-22,
2014-03-23,
2014-03-24,0.0575
2014-03-25,0.3641
2014-03-26,1.9477
2014-03-27,-0.5432
2014-03-28,0.4708
2014-03-29,
2014-03-30,
2014-03-31,1.3683
2014-04-01,-0.2219
2014-04-02,0.0185
2014-04-03,-3.0202
2014-04-04,2.0443
2014-04-05,
2014-04-06,
2014-04-07,-0.1311
2014-04-08,0.6562
2014-04-09,-2.6262
2014-04-10,0.0383
2014-04-11,-0.1147
2014-04-12,
2014-04-13,
2014-04-14,1.7037
2014-04-15,-0.5082
2014-04-16,1.0405
2014-04-17,2.0783
2014-04-18,
2014-04-19,
2014-04-20,
2014-04-21,0.5136
2014-04-22,0.3832
2014-04-23,-2.4723
2014-04-24,0.7642
2014-04-25,0.111
2014-04-26,
2014-04-27,
2014-04-28,2.088
2014-04-29,4.0905
2014-04-30,3.3212
2014-05-01,-0.7237
2014-05-02,-0.339
2014-05-03,
2014-05-04,
2014-05-05,-0.6974
2014-05-06,-0.8051
2014-05-07,1.0706
2014-05-08,0.9909
2014-05-09,-0.8797
2014-05-10,
2014-05-11,
2014-05-12,1.4337
2014-05-13,-1.262
2014-05-14,-1.5167000000000002
2014-05-15,-1.4362
2014-05-16,1.1412
2014-05-17,
2014-05-18,
2014-05-19,-0.6943
2014-05-20,-0.839
2014-05-21,10.4001
2014-05-22,-4.9816
2014-05-23,1.1595
2014-05-24,
2014-05-25,
2014-05-26,
2014-05-27,-0.3322
2014-05-28,-0.8917
2014-05-29,2.3619
2014-05-30,3.2039
2014-05-31,
2014-06-01,
2014-06-02,-2.6379
2014-06-03,-1.7677
2014-06-04,0.3532
2014-06-05,-0.6536
2014-06-06,0.7928
2014-06-07,
2014-06-08,
2014-06-09,1.0879
2014-06-10,0.9768
2014-06-11,-1.0002
2014-06-12,-0.0331
2014-06-13,1.2591
2014-06-14,
2014-06-15,
2014-06-16,1.4071
2014-06-17,-0.355
2014-06-18,3.3517
2014-06-19,0.6267
2014-06-20,1.4791
2014-06-21,
2014-06-22,
2014-06-23,-2.5315
2014-06-24,-1.9832999999999998
2014-06-25,-2.0074
2014-06-26,0.9669
2014-06-27,-0.1785
2014-06-28,
2014-06-29,
2014-06-30,-0.8618
2014-07-01,0.2296
2014-07-02,0.0655
2014-07-03,5.3312
2014-07-04,
2014-07-05,
2014-07-06,
2014-07-07,-1.0092
2014-07-08,-1.3018
2014-07-09,0.1271
2014-07-10,0.127
2014-07-11,4.6283
2014-07-12,
2014-07-13,
2014-07-14,1.8331
2014-07-15,-10.488
2014-07-16,-0.1828
2014-07-17,-0.1166
2014-07-18,2.8171
2014-07-19,
2014-07-20,
2014-07-21,-1.1025
2014-07-22,0.082
2014-07-23,-0.9337
2014-07-24,0.5787
2014-07-25,-0.1644
2014-07-26,
2014-07-27,
2014-07-28,-0.2305
2014-07-29,1.6503999999999999
2014-07-30,-0.617
2014-07-31,-1.1926
2014-08-01,-0.1488
2014-08-02,
2014-08-03,
2014-08-04,0.1987
2014-08-05,0.0992
2014-08-06,0.2972
2014-08-07,-0.7407
2014-08-08,0.1824
2014-08-09,
2014-08-10,
2014-08-11,0.1986
2014-08-12,-0.2974
2014-08-13,-0.1657
2014-08-14,0.6307
2014-08-15,-0.1319
2014-08-16,
2014-08-17,
2014-08-18,0.3964
2014-08-19,0.0658
2014-08-20,-0.4274
2014-08-21,-0.2311
2014-08-22,0.0662
2014-08-23,
2014-08-24,
2014-08-25,-0.0992
2014-08-26,-1.225
2014-08-27,0.1425
2014-08-28,0.3044
2014-08-29,0.6406
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,-0.3015
2014-09-03,-0.252
2014-09-04,0.3537
2014-09-05,0.3693
2014-09-06,
2014-09-07,
2014-09-08,-0.0334
2014-09-09,-1.0706
2014-09-10,0.0676
2014-09-11,-0.2366
2014-09-12,0.0678
2014-09-13,
2014-09-14,
2014-09-15,-0.0846
2014-09-16,0.8978
2014-09-17,-0.2351
2014-09-18,0.1683
2014-09-19,-0.2016
2014-09-20,
2014-09-21,
2014-09-22,0.9428
2014-09-23,-0.517
2014-09-24,0.9891
2014-09-25,-0.8466
2014-09-26,0.3683
2014-09-27,
2014-09-28,
2014-09-29,0.6505
2014-09-30,-0.7126
2014-10-01,-0.2504
2014-10-02,0.0837
2014-10-03,0.7691
2014-10-04,
2014-10-05,
2014-10-06,-0.448
2014-10-07,-0.1833
2014-10-08,0.8516
2014-10-09,-0.8775
2014-10-10,1.0189
2014-10-11,
2014-10-12,
2014-10-13,-0.9094
2014-10-14,-0.6508
2014-10-15,-1.3772
2014-10-16,-1.2262
2014-10-17,1.0172
2014-10-18,
2014-10-19,
2014-10-20,1.3313
2014-10-21,2.3412
2014-10-22,-0.395
2014-10-23,-0.0991
2014-10-24,0.3473
2014-10-25,
2014-10-26,
2014-10-27,0.445
2014-10-28,0.1477
2014-10-29,0.3113
2014-10-30,0.0163
2014-10-31,0.441
2014-11-01,
2014-11-02,
2014-11-03,1.0081
2014-11-04,-0.3381
2014-11-05,0.1292
2014-11-06,-0.0161
2014-11-07,0.1613
2014-11-08,
2014-11-09,
2014-11-10,0.0966
2014-11-11,-0.3862
2014-11-12,0.2908
2014-11-13,0.0322
2014-11-14,-0.8213
2014-11-15,
2014-11-16,
2014-11-17,0.8443
2014-11-18,0.5313
2014-11-19,0.6566
2014-11-20,0.4614
2014-11-21,0.6335
2014-11-22,
2014-11-23,
2014-11-24,-0.1416
2014-11-25,0.1576
2014-11-26,-0.1023
2014-11-27,
2014-11-28,0.4295
2014-11-29,
2014-11-30,
2014-12-01,0.1742
2014-12-02,0.4901
2014-12-03,0.5192
2014-12-04,0.0157
2014-12-05,-0.3286
2014-12-06,
2014-12-07,
2014-12-08,-0.2983
2014-12-09,0.8819
2014-12-10,-1.6235
2014-12-11,0.2539
2014-12-12,-0.9972
2014-12-13,
2014-12-14,
2014-12-15,-0.7194
2014-12-16,-0.5475
2014-12-17,0.0486
2014-12-18,1.3109
2014-12-19,-0.8946
2014-12-20,
2014-12-21,
2014-12-22,1.6280000000000001
2014-12-23,0.6186
2014-12-24,0.2522
2014-12-25,
2014-12-26,0.2987
2014-12-27,
2014-12-28,
2014-12-29,-0.2665
2014-12-30,-0.3144
2014-12-31,-0.7569
2015-01-01,
2015-01-02,-0.4766
2015-01-03,
2015-01-04,
2015-01-05,-0.2554
2015-01-06,0.144
2015-01-07,1.2466
2015-01-08,0.1894
2015-01-09,0.2521
2015-01-10,
2015-01-11,
2015-01-12,0.4558
2015-01-13,0.8448
2015-01-14,0.2637
2015-01-15,0.3559
2015-01-16,0.5396
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,0.5367
2015-01-21,0.2288
2015-01-22,0.5935
2015-01-23,-0.121
2015-01-24,
2015-01-25,
2015-01-26,0.0
2015-01-27,-0.1666
2015-01-28,-0.0607
2015-01-29,0.4251
2015-01-30,-0.8163
2015-01-31,
2015-02-01,
2015-02-02,1.0364
2015-02-03,0.2564
2015-02-04,-0.4664
2015-02-05,0.5593
2015-02-06,-0.7366
2015-02-07,
2015-02-08,
2015-02-09,-0.0454
2015-02-10,1.6212
2015-02-11,0.7157
2015-02-12,0.8142
2015-02-13,-1.1747
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,0.9807
2015-02-18,1.0006
2015-02-19,-1.1509
2015-02-20,1.2528000000000001
2015-02-21,
2015-02-22,
2015-02-23,0.3493
2015-02-24,0.6092
2015-02-25,0.1298
2015-02-26,-0.4464
2015-02-27,-0.0876
2015-02-28,
2015-03-01,
2015-03-02,0.1023
2015-03-03,0.5402
2015-03-04,0.2614
2015-03-05,-1.6512
2015-03-06,-1.3402
2015-03-07,
2015-03-08,
2015-03-09,0.3284
2015-03-10,-0.982
2015-03-11,-0.1653
2015-03-12,1.1288
2015-03-13,-0.3721
2015-03-14,
2015-03-15,
2015-03-16,1.1204
2015-03-17,-0.65
2015-03-18,-0.1636
2015-03-19,-0.2681
2015-03-20,0.5675
2015-03-21,
2015-03-22,
2015-03-23,1.4553
2015-03-24,-0.7465
2015-03-25,-1.1798
2015-03-26,-0.5223
2015-03-27,2.2952
2015-03-28,
2015-03-29,
2015-03-30,-2.5957
2015-03-31,-1.611
2015-04-01,3.1217
2015-04-02,2.7601
2015-04-03,
2015-04-04,
2015-04-05,
2015-04-06,0.6498
2015-04-07,-1.1334
2015-04-08,-0.1306
2015-04-09,1.0607
2015-04-10,1.3803
2015-04-11,
2015-04-12,
2015-04-13,-0.7375
2015-04-14,1.2859
2015-04-15,-0.2257
2015-04-16,-0.2545
2015-04-17,0.1843
2015-04-18,
2015-04-19,
2015-04-20,-0.1273
2015-04-21,0.5808
2015-04-22,-0.3239
2015-04-23,0.325
2015-04-24,-0.2676
2015-04-25,
2015-04-26,
2015-04-27,0.0141
