date,NGVT UN Equity
2019-10-04,1.3697
2019-10-05,
2019-10-06,
2019-10-07,-1.3153000000000001
2019-10-08,-3.1261
2019-10-09,1.0632
2019-10-10,-3.4158
2019-10-11,8.6238
2019-10-12,
2019-10-13,
2019-10-14,-0.1652
2019-10-15,-1.5479
2019-10-16,0.7201
2019-10-17,1.5729
2019-10-18,-0.3402
2019-10-19,
2019-10-20,
2019-10-21,-0.0471
2019-10-22,-0.3533
2019-10-23,-2.2692
2019-10-24,4.0271
2019-10-25,-1.581
2019-10-26,
2019-10-27,
2019-10-28,2.7286
2019-10-29,1.1268
2019-10-30,-3.0472
2019-10-31,-1.2431
2019-11-01,3.6931000000000003
2019-11-02,
2019-11-03,
2019-11-04,2.7714
2019-11-05,1.6715
2019-11-06,-0.5261
2019-11-07,3.6249000000000002
2019-11-08,-1.4354
2019-11-09,
2019-11-10,
2019-11-11,-3.3441
2019-11-12,1.2612
2019-11-13,-1.0801
2019-11-14,0.0557
2019-11-15,1.5032999999999999
2019-11-16,
2019-11-17,
2019-11-18,0.2523
2019-11-19,2.1339
2019-11-20,-4.4144
2019-11-21,-0.9752
2019-11-22,0.2264
2019-11-23,
2019-11-24,
2019-11-25,1.6038000000000001
2019-11-26,1.5785
2019-11-27,1.3132
2019-11-28,
2019-11-29,-2.4519
2019-11-30,
2019-12-01,
2019-12-02,-1.3066
2019-12-03,-0.6507
2019-12-04,1.4342
2019-12-05,-0.0111
2019-12-06,-1.2248
2019-12-07,
2019-12-08,
2019-12-09,-0.1465
2019-12-10,-0.4629
2019-12-11,1.7807
2019-12-12,0.4346
2019-12-13,-2.0304
2019-12-14,
2019-12-15,
2019-12-16,0.3851
2019-12-17,0.2256
2019-12-18,-0.2139
2019-12-19,-0.0564
2019-12-20,-1.8284
2019-12-21,
2019-12-22,
2019-12-23,3.564
2019-12-24,-2.1647
2019-12-25,
2019-12-26,-0.5333
2019-12-27,-0.7985
2019-12-28,
2019-12-29,
2019-12-30,-0.6785
2019-12-31,1.1694
2020-01-01,
2020-01-02,-1.2474
2020-01-03,-2.1439
2020-01-04,
2020-01-05,
2020-01-06,-3.2212
2020-01-07,-0.2325
2020-01-08,-0.9322
2020-01-09,-1.0152
2020-01-10,-1.2383
2020-01-11,
2020-01-12,
2020-01-13,1.7224
2020-01-14,2.4527
2020-01-15,1.1909
2020-01-16,-0.036
2020-01-17,-0.8169
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-2.5557
2020-01-22,0.3232
2020-01-23,-2.3169
2020-01-24,-1.2177
2020-01-25,
2020-01-26,
2020-01-27,-4.5069
2020-01-28,-0.7395
2020-01-29,-6.5294
2020-01-30,-3.5362
2020-01-31,-2.0132
2020-02-01,
2020-02-02,
2020-02-03,-3.3731999999999998
2020-02-04,0.5236
2020-02-05,3.4096
2020-02-06,-0.5953
2020-02-07,2.6413
2020-02-08,
2020-02-09,
2020-02-10,-1.541
2020-02-11,-0.076
2020-02-12,0.7147
2020-02-13,0.1057
2020-02-14,0.8145
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-2.7528
2020-02-19,0.2462
2020-02-20,-3.4377
2020-02-21,-7.0407
2020-02-22,
2020-02-23,
2020-02-24,-6.4284
2020-02-25,-7.2721
2020-02-26,-4.0985
2020-02-27,-2.7738
2020-02-28,-4.8183
2020-02-29,
2020-03-01,
2020-03-02,9.0808
2020-03-03,-1.8726
2020-03-04,2.178
2020-03-05,-5.1157
2020-03-06,0.3209
2020-03-07,
2020-03-08,
2020-03-09,-19.6204
2020-03-10,8.4903
2020-03-11,-5.1113
2020-03-12,-11.134
2020-03-13,9.7158
2020-03-14,
2020-03-15,
2020-03-16,-7.1636
2020-03-17,-6.2073
2020-03-18,-15.4827
2020-03-19,12.1767
2020-03-20,-9.8303
2020-03-21,
2020-03-22,
2020-03-23,1.9886
2020-03-24,8.844
2020-03-25,4.7025
2020-03-26,9.9908
2020-03-27,-7.0278
2020-03-28,
2020-03-29,
2020-03-30,0.9262
2020-03-31,4.2036999999999995
2020-04-01,-0.2273
2020-04-02,3.5308
2020-04-03,-4.6754999999999995
2020-04-04,
2020-04-05,
2020-04-06,10.9925
2020-04-07,-0.9358
2020-04-08,7.5046
2020-04-09,4.784
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-4.123
2020-04-14,-1.9922
2020-04-15,-5.7263
2020-04-16,-0.3155
2020-04-17,4.6426
2020-04-18,
2020-04-19,
2020-04-20,-3.5039
2020-04-21,-1.5152
2020-04-22,1.0345
2020-04-23,-0.0263
2020-04-24,2.3372
2020-04-25,
2020-04-26,
2020-04-27,3.2589
2020-04-28,5.7157
2020-04-29,5.5947
2020-04-30,15.5833
2020-05-01,-7.7812
2020-05-02,
2020-05-03,
2020-05-04,-0.2924
2020-05-05,-2.3879
2020-05-06,-2.8112
2020-05-07,2.2301
2020-05-08,4.622
2020-05-09,
2020-05-10,
2020-05-11,5.0578
2020-05-12,-6.3077
2020-05-13,-7.4455
2020-05-14,3.5803000000000003
2020-05-15,0.2625
2020-05-16,
2020-05-17,
2020-05-18,11.1717
2020-05-19,-3.4347
2020-05-20,6.2195
2020-05-21,-1.5499
2020-05-22,0.0194
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,5.9658
2020-05-27,5.9967
2020-05-28,-7.3702
2020-05-29,-1.625
2020-05-30,
2020-05-31,
2020-06-01,1.7847
2020-06-02,5.0177
2020-06-03,2.8064
2020-06-04,-2.9544
2020-06-05,3.0621
2020-06-06,
2020-06-07,
2020-06-08,-0.8637
2020-06-09,-2.4743
2020-06-10,-2.7157
2020-06-11,-11.6437
2020-06-12,4.4481
2020-06-13,
2020-06-14,
2020-06-15,3.3035
2020-06-16,5.7022
2020-06-17,-4.1188
2020-06-18,-0.8934
2020-06-19,-1.2275
2020-06-20,
2020-06-21,
2020-06-22,0.8738
2020-06-23,-0.5197
2020-06-24,-4.5279
2020-06-25,0.9526
2020-06-26,-5.0191
2020-06-27,
2020-06-28,
2020-06-29,9.2158
2020-06-30,1.7418
2020-07-01,-1.5788
2020-07-02,1.7781
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,1.0634
2020-07-07,-2.3675
2020-07-08,0.6159
2020-07-09,-1.3772
2020-07-10,3.1614
2020-07-11,
2020-07-12,
2020-07-13,1.3724
2020-07-14,3.0415
2020-07-15,4.5536
2020-07-16,-0.241
2020-07-17,2.7955
2020-07-18,
2020-07-19,
2020-07-20,-0.4532
2020-07-21,1.2648
2020-07-22,-1.0658
2020-07-23,0.9258
2020-07-24,-3.1021
2020-07-25,
2020-07-26,
2020-07-27,0.5508
2020-07-28,-2.037
2020-07-29,4.8401
2020-07-30,-6.6167
2020-07-31,4.3727
2020-08-01,
2020-08-02,
2020-08-03,-0.3249
2020-08-04,-2.6248
2020-08-05,1.0395
2020-08-06,-0.8195
2020-08-07,2.8657
2020-08-08,
2020-08-09,
2020-08-10,1.9655
2020-08-11,5.7828
2020-08-12,-1.0775
2020-08-13,-1.9061
2020-08-14,-0.8328
2020-08-15,
2020-08-16,
2020-08-17,-1.1032
2020-08-18,-2.0813
2020-08-19,0.3911
2020-08-20,-0.813
2020-08-21,-1.4686
2020-08-22,
2020-08-23,
2020-08-24,3.4662
2020-08-25,-2.4623
2020-08-26,-1.9234
2020-08-27,-0.5078
2020-08-28,2.0591
2020-08-29,
2020-08-30,
2020-08-31,-3.1385
2020-09-01,1.5667
2020-09-02,4.014
2020-09-03,-3.421
2020-09-04,3.3502
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-3.8832
2020-09-09,-0.1405
2020-09-10,-0.4749
2020-09-11,0.5125
2020-09-12,
2020-09-13,
2020-09-14,0.5099
2020-09-15,-0.14
2020-09-16,-0.876
2020-09-17,0.106
2020-09-18,-1.8715000000000002
2020-09-19,
2020-09-20,
2020-09-21,-8.8701
2020-09-22,-1.4413
2020-09-23,-2.0232
2020-09-24,-1.4312
2020-09-25,0.2282
2020-09-26,
2020-09-27,
2020-09-28,2.856
2020-09-29,-0.3622
2020-09-30,-0.1616
2020-10-01,1.0316
2020-10-02,5.966
2020-10-03,
2020-10-04,
2020-10-05,4.2887
2020-10-06,0.4529
2020-10-07,2.9576000000000002
2020-10-08,2.137
2020-10-09,1.8178999999999998
2020-10-10,
2020-10-11,
2020-10-12,0.7074
2020-10-13,0.3345
2020-10-14,0.3501
2020-10-15,1.7442
2020-10-16,1.7143000000000002
2020-10-17,
2020-10-18,
2020-10-19,-3.5795
2020-10-20,0.2497
2020-10-21,-1.6938
2020-10-22,2.3818
2020-10-23,-0.8249
2020-10-24,
2020-10-25,
2020-10-26,-2.6285
2020-10-27,-2.8874
2020-10-28,-6.1049
2020-10-29,0.7307
2020-10-30,2.0833
2020-10-31,
2020-11-01,
2020-11-02,4.2092
2020-11-03,3.5145999999999997
2020-11-04,-4.8986
2020-11-05,6.714
2020-11-06,-1.5479
2020-11-07,
2020-11-08,
2020-11-09,16.1961
2020-11-10,-1.0621
2020-11-11,-1.4264999999999999
2020-11-12,-3.491
2020-11-13,4.1119
2020-11-14,
2020-11-15,
2020-11-16,3.1032
2020-11-17,-1.2385
2020-11-18,-3.31
2020-11-19,-1.3573
2020-11-20,2.1098
2020-11-21,
2020-11-22,
2020-11-23,6.0638
2020-11-24,0.9176
2020-11-25,-3.9446
2020-11-26,
2020-11-27,-0.3204
2020-11-28,
2020-11-29,
2020-11-30,-2.7319
2020-12-01,1.7271999999999998
2020-12-02,2.7757
2020-12-03,-1.8963
2020-12-04,2.7237
2020-12-05,
2020-12-06,
2020-12-07,0.2708
2020-12-08,2.5874
2020-12-09,0.7622
2020-12-10,-0.2476
2020-12-11,-1.7234
2020-12-12,
2020-12-13,
2020-12-14,-1.5572
2020-12-15,4.4606
2020-12-16,-1.6098
2020-12-17,1.5946
2020-12-18,-1.5286
2020-12-19,
2020-12-20,
2020-12-21,0.0277
2020-12-22,0.0
2020-12-23,2.508
2020-12-24,0.419
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.3365
2020-12-29,-1.0598
2020-12-30,2.4678
2020-12-31,0.2117
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-4.4236
2021-01-05,4.283
2021-01-06,3.8288
2021-01-07,-1.5312000000000001
2021-01-08,-2.3455
2021-01-09,
2021-01-10,
2021-01-11,-0.2787
2021-01-12,3.3799
2021-01-13,-4.4793
2021-01-14,-0.4447
2021-01-15,-0.6226
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-0.9534
2021-01-20,0.5226
2021-01-21,-1.2995999999999999
2021-01-22,0.4297
2021-01-23,
2021-01-24,
2021-01-25,-2.3875
2021-01-26,-3.8315
