ticker,SUIC US Equity
2020-03-13,0.0
2020-03-16,-2.1739
2020-03-18,0.0
2020-03-27,-31.1111
2020-03-30,41.9355
2020-04-07,15.9091
2020-04-08,70.5882
2020-04-13,-13.7931
2020-04-16,-33.3333
2020-04-23,-19.0
2020-04-27,23.4568
2020-04-28,20.0
2020-04-30,-48.3333
2020-05-26,12.9032
2020-06-12,-8.5714
2020-06-23,0.0
2020-07-15,40.6094
2020-07-21,-33.3259
