ticker,FRTN US Equity
2016-06-21,-20.0
2016-06-22,66.6667
2016-06-23,-8.3333
2016-07-01,18.1818
2016-07-08,-21.3846
2016-07-11,7.6321
2016-07-12,18.1818
2016-07-14,-19.8462
2016-07-15,34.357
2016-07-18,-8.7143
2016-07-19,-10.7981
2016-07-20,5.2632
2016-07-21,0.0
2016-07-22,15.0
2016-07-25,1.4493
2016-07-26,4.2857
2016-07-27,0.0
2016-07-29,2.7397
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,13.3333
2016-08-04,3.1765
2016-08-05,8.3238
2016-08-08,-5.2632
2016-08-09,-13.2222
2016-08-10,-7.8105
2016-08-12,1.3889
2016-08-17,-10.9589
2016-08-18,7.6923
2016-08-19,5.5714
2016-08-22,-13.3965
2016-08-24,1.5625
2016-08-25,-7.6923
2016-08-30,-15.0
2016-08-31,7.8431
2016-09-02,-27.2727
2016-09-06,37.4687
2016-09-07,-7.2516
2016-09-08,-10.7843
2016-09-09,20.8791
2016-09-12,32.0
2016-09-13,-2.2039
2016-09-14,4.2254
2016-09-15,6.0811
2016-09-16,-19.7452
2016-09-19,21.0317
2016-09-20,2.2951
2016-09-21,0.0
2016-09-22,-7.6923
2016-09-23,9.0278
2016-09-26,1.9108
2016-09-27,-34.3594
2016-09-28,23.7801
2016-09-29,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-06,-7.6923
2016-10-07,0.0
2016-10-13,0.0
2016-10-19,5.0
2016-11-11,0.0
2016-11-16,0.0
2016-11-21,0.0
2016-11-23,-4.7619
2016-11-29,0.0
2016-12-02,-31.6667
2016-12-05,43.9024
2016-12-06,-25.4237
2016-12-07,13.6364
2016-12-08,-10.0
2016-12-09,0.0
2016-12-12,33.3333
2016-12-15,-15.0
2016-12-16,0.0
2017-01-06,2.9412000000000003
2017-01-09,9.5238
2017-01-13,0.0
2017-01-17,0.0
2017-01-19,-40.8696
2017-01-20,38.2353
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,-36.1702
2017-01-27,0.0
2017-02-01,-4.8333
2017-02-02,5.0788
2017-02-03,0.0
2017-02-06,9.6667
2017-02-07,-8.8146
2017-02-08,-13.3333
2017-02-09,-15.3846
2017-02-10,-9.0909
2017-02-13,-10.5
2017-02-14,11.7318
2017-02-16,-5.0
2017-02-17,0.0
2017-02-24,-0.0658
2017-03-20,0.0658
2017-03-28,-1.7763
2017-03-30,0.0
2017-03-31,-9.8794
2017-04-03,-34.5968
2017-04-05,37.4432
2017-04-07,20.7937
2017-04-11,-1.4374
2017-04-12,0.8333
2017-04-13,-0.8264
2017-04-17,-2.7778
2017-04-18,-2.8571
2017-04-21,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-05-03,-0.2941
2017-05-05,0.0
2017-05-09,0.0
2017-05-12,-0.295
2017-05-22,-40.8284
2017-05-23,11.0
2017-05-26,49.5495
2017-05-30,-10.5422
2017-06-05,11.3636
2017-06-09,-17.9441
2017-06-15,-18.4967
2017-06-19,-45.7505
2017-06-21,51.6667
2017-06-23,-32.967
2017-06-29,31.1475
2017-07-07,48.75
2017-07-10,-0.4202
2017-07-13,26.5823
2017-07-25,-7.4
2017-07-31,-14.3269
2017-08-15,4.2017
2017-09-01,-59.6774
2017-09-05,19.634
2017-09-08,-16.4117
2017-09-11,60.0
2017-09-22,-12.5
2017-10-02,-7.1429
2017-10-03,-7.6923
2017-10-11,31.6667
2017-10-12,0.0
2017-10-13,-43.038
2017-10-16,-11.1111
2017-10-27,-24.75
2017-10-30,0.0
2017-11-03,62.7907
2017-11-07,1.8367
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,-1.984
2017-11-17,-18.2171
2017-11-28,-12.5
2017-12-08,-14.2857
2017-12-13,-13.3333
2017-12-19,15.7692
2017-12-21,-0.3322
2018-01-08,0.0
2018-01-11,0.0
2018-01-25,0.0
2018-01-30,15.3333
2018-01-31,1.1561
2018-02-02,14.2857
2018-02-09,-25.0
2018-02-12,33.3333
2018-02-16,0.0
2018-02-20,6.25
2018-02-22,-17.647100000000002
2018-02-26,-8.5714
2018-03-09,-7.1875
2018-03-14,-0.6734
2018-03-22,15.2542
2018-03-27,-8.8235
2018-03-28,0.0
2018-04-10,0.0
2018-04-16,-4.8387
2018-04-17,0.0
2018-05-15,52.2034
2018-05-17,-10.9131
2018-05-21,12.25
2018-05-22,33.6303
2018-05-24,16.6667
2018-05-25,42.7143
2018-05-29,0.1001
2018-05-30,10.0
2018-05-31,9.0909
2018-06-08,4.1667
2018-06-11,-20.0
2018-06-12,0.0
2018-06-13,49.9
2018-06-14,33.4223
2018-06-15,5.0
2018-06-18,4.7619
2018-06-19,4.5455
2018-06-22,2.1739
2018-06-25,1.2766
2018-06-26,-1.2605
2018-07-11,48.9362
2018-07-12,-38.5714
2018-07-17,2.6977
2018-07-18,35.8696
2018-07-19,-13.3333
2018-07-20,15.3846
2018-07-23,10.0
2018-07-24,15.1515
2018-07-25,5.5263
2018-07-26,14.7132
2018-07-27,6.5217
2018-07-30,16.3265
2018-07-31,1.7544
2018-08-02,6.7241
2018-08-03,0.1616
2018-08-06,-4.8387
2018-08-07,5.0847
2018-08-08,-3.2258
2018-08-09,3.3333
2018-08-13,-12.5
2018-08-14,-0.4608
2018-08-15,14.2593
2018-08-16,0.0
2018-08-17,-1.1345
2018-08-22,-1.6393
2018-08-23,0.0
2018-08-24,-11.15
2018-08-27,-0.5815
2018-08-28,7.5472
2018-08-29,3.5088
2018-08-31,-6.7797
2018-09-04,7.2727
2018-09-05,-0.6356
2018-09-06,5.7228
2018-09-10,-0.2904
2018-09-17,0.0
2018-09-18,-0.0243
2018-09-20,-16.6464
2018-09-21,18.4466
2018-09-24,-1.6393
2018-09-25,-3.3333
2018-09-27,-5.1724
2018-09-28,-7.2727
2018-10-01,6.0196
2018-10-02,1.72
2018-10-03,-1.6909
2018-10-04,-0.1295
2018-10-05,-3.3889
2018-10-08,17.7516
2018-10-09,-2.3294
2018-10-10,3.3333
2018-10-11,1.6129
2018-10-12,1.5873
2018-10-15,0.0
2018-10-16,-1.5625
2018-10-18,-9.5238
2018-10-19,10.526299999999999
2018-10-22,0.0
2018-10-23,-6.3492
2018-10-24,1.6101999999999999
2018-10-25,-0.7506
2018-10-26,0.8403
2018-10-29,-5.8333
2018-10-30,0.0
2018-10-31,6.1947
2018-11-01,-8.6667
2018-11-02,9.4891
2018-11-05,-3.3333
2018-11-06,-1.7241
2018-11-07,5.2632
2018-11-08,0.0
2018-11-09,16.6667
2018-11-12,-4.6429
2018-11-13,4.8689
2018-11-14,0.0
2018-11-15,-11.4286
2018-11-16,17.7419
2018-11-19,-6.8493
2018-11-20,10.2941
2018-11-21,-0.2667
2018-11-23,2.9412000000000003
2018-11-26,-2.5974
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,4.6667
2018-11-30,-5.9873
2018-12-04,7.0461
2018-12-06,-3.7975
2018-12-10,-34.2105
2018-12-11,0.0
2018-12-12,50.0
2018-12-13,0.0
2018-12-14,-2.6667
2018-12-17,-1.2328999999999999
2018-12-18,-2.9126
2018-12-19,0.0
2018-12-20,-1.3571
2018-12-21,-6.2998
2018-12-24,17.4652
2018-12-26,-5.2632
2018-12-27,6.9444
2018-12-31,-9.0909
2019-01-03,-1.3571
2019-01-04,1.3758
2019-01-07,0.0
2019-01-08,10.0
2019-01-09,-22.0649
2019-01-10,7.2321
2019-01-11,0.0
2019-01-14,-6.7599
2019-01-15,16.6667
2019-01-16,8.5714
2019-01-17,0.0
2019-01-18,7.8947
2019-01-22,3.6585
2019-01-23,2.3529
2019-01-24,1.8391
2019-01-25,3.8375
2019-01-28,-2.1739
2019-01-29,-11.1111
2019-01-30,13.75
2019-01-31,-2.3186999999999998
2019-02-04,-0.5512
2019-02-05,1.2443
2019-02-06,-5.0279
2019-02-07,0.0
2019-02-08,2.3529
2019-02-11,-13.7931
2019-02-12,24.0
2019-02-13,-3.4946
2019-02-14,1.3928
2019-02-15,2.1978
2019-02-19,2.1505
2019-02-20,1.0526
2019-02-21,-1.0417
2019-02-25,1.0526
2019-02-26,4.1667
2019-02-27,0.0
2019-02-28,-2.0
2019-03-01,6.1224
2019-03-04,-0.9615
2019-03-05,1.9417
2019-03-06,-2.8571
2019-03-07,-2.2549
2019-03-08,7.322
2019-03-11,-3.7382999999999997
2019-03-12,3.8834999999999997
2019-03-13,0.0
2019-03-14,0.9346
2019-03-15,0.0
2019-03-18,-5.5556
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.9804
2019-03-22,-3.1553
2019-03-25,-4.5113
2019-03-26,-0.2625
2019-03-27,0.0
2019-03-28,-3.1579
2019-03-29,2.1739
2019-04-01,1.0638
2019-04-03,-2.1053
2019-04-11,-4.8387
2019-04-18,-1.1299
2019-04-22,1.1429
2019-04-25,-3.9548
2019-04-26,0.0
2019-04-30,-16.2765
2019-05-01,-13.1596
2019-05-02,-2.9126
2019-05-03,-15.0
2019-05-06,7.8431
2019-05-07,-9.0909
2019-05-09,0.0
2019-05-10,18.0
2019-05-14,18.6441
2019-05-15,7.1429
2019-05-17,-8.0
2019-05-20,8.6957
2019-05-21,0.0
2019-05-22,-3.5733
2019-05-23,3.7058
2019-05-24,-4.5
2019-05-28,4.712
2019-05-30,0.0
2019-05-31,-14.6667
2019-06-03,-0.2188
2019-06-04,6.4829
2019-06-05,0.0
2019-06-07,-2.9412000000000003
2019-06-13,-31.8182
2019-06-14,15.1111
2019-06-17,-22.7799
2019-06-18,27.5
2019-06-19,10.902
2019-06-20,1.662
2019-06-21,-13.5304
2019-06-24,34.7546
2019-06-25,-10.4478
2019-06-26,9.1667
2019-06-27,-6.8702
2019-06-28,9.8361
2019-07-02,-7.4030000000000005
2019-07-03,4.7711
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,6.1538
2019-07-10,-4.3478
2019-07-11,3.0303
2019-07-12,0.7059
2019-07-15,-1.9546000000000001
2019-07-16,2.7531
2019-07-17,-15.9298
2019-07-18,10.3276
2019-07-19,0.0156
2019-07-23,-0.1563
2019-07-29,-2.9734
2019-07-30,3.0645
2019-07-31,3.2864
2019-08-01,0.0
2019-08-02,0.0
2019-08-08,-10.6061
2019-08-12,11.4407
2019-08-19,-2.6616
2019-08-21,0.0
2019-08-22,-20.3125
2019-08-23,0.0
2019-08-26,7.8431
2019-08-27,14.5455
2019-08-28,0.0
2019-08-30,-12.6984
2019-09-04,-36.3455
2019-09-05,-5.7412
2019-09-06,44.8485
2019-09-09,12.4895
2019-09-10,-7.0113
2019-09-11,9.58
2019-09-16,0.365
2019-09-17,-43.6079
2019-09-18,12.8668
2019-09-19,-2.8571
2019-09-20,61.7059
2019-09-25,-1.9644
2019-09-26,-16.5121
2019-09-27,11.0889
2019-09-30,-19.984
2019-10-01,24.95
2019-10-02,-1.9808
2019-10-04,-2.5484999999999998
2019-10-07,2.6151
2019-10-08,-30.5777
2019-10-09,-11.7906
2019-10-10,55.9667
2019-10-11,1.6029
2019-10-15,-2.1875999999999998
2019-10-16,-10.7742
2019-10-18,9.665
2019-10-23,-27.4725
2019-10-24,37.8485
2019-10-29,2.2203
2019-11-01,-18.0645
2019-11-04,11.5486
2019-11-05,-17.5882
2019-11-06,26.9807
2019-11-08,4.5531
2019-11-12,-5.3548
2019-11-13,2.2495
2019-11-14,0.0
2019-11-15,-24.4444
2019-11-18,22.0588
2019-11-19,0.0
2019-11-22,9.6386
2019-11-26,1.0989
2019-11-27,-8.6957
2019-11-29,19.0476
2019-12-02,0.0
2019-12-03,3.7
2019-12-04,4.1466
2019-12-05,-5.5556
2019-12-06,7.8431
2019-12-09,-3.8182
2019-12-11,-3.5917
2019-12-13,-15.6863
2019-12-16,4.6512
2019-12-17,17.5556
2019-12-18,-1.7013
2019-12-19,0.9615
2019-12-20,-0.9524
2019-12-23,0.0
2019-12-24,0.9615
2019-12-26,-2.8571
2019-12-27,-1.9607999999999999
2019-12-30,-4.5
2019-12-31,4.712
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,8.0
2020-01-08,0.0
2020-01-09,-16.4259
2020-01-10,19.6543
2020-01-13,5.5556
2020-01-14,-5.4386
2020-01-15,0.0
2020-01-17,-36.7347
2020-01-21,49.5601
2020-01-22,1.9607999999999999
2020-01-23,-0.1923
2020-01-24,1.1561
2020-01-27,-10.0952
2020-01-28,10.1695
2020-02-03,-4.0385
2020-02-07,0.0
2020-02-18,-4.008
2020-02-20,-2.0877
2020-02-21,-14.8614
2020-02-24,15.2016
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,-5.4348
2020-03-03,3.2069
2020-03-04,-5.4665
2020-03-05,3.6738
2020-03-09,-0.125
2020-03-10,0.1252
2020-03-11,-0.4545
2020-03-12,0.0
2020-03-13,-4.1096
2020-03-19,7.1429
2020-03-20,10.0
2020-03-23,5.0505
2020-03-24,-7.6923
2020-03-26,-10.4167
2020-03-27,4.6512
2020-04-03,11.1111
2020-04-06,4.0
2020-04-07,25.0
2020-04-08,0.0
2020-04-09,4.6154
2020-04-13,3.6765
2020-04-14,0.7092
2020-04-15,-1.4085
2020-04-16,0.7143
2020-04-20,-7.8014
2020-04-21,9.2308
2020-04-23,-8.4507
2020-04-24,8.461500000000001
2020-04-29,0.7092
2020-05-01,-7.0423
2020-05-04,4.5455
2020-05-06,2.8986
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,-16.9014
2020-05-12,16.9492
2020-05-13,5.7971
2020-05-14,2.7397
2020-05-19,-6.6667
2020-05-20,-1.4285999999999999
2020-05-21,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,-5.7971
2020-05-29,10.7692
2020-06-01,-23.6111
2020-06-02,16.3455
2020-06-04,0.0156
2020-06-08,-4.6875
2020-06-09,-4.918
2020-06-10,3.4483
2020-06-11,-16.6667
2020-06-12,26.0
2020-06-22,-4.7619
2020-06-23,0.0
2020-06-25,0.0
2020-07-01,0.0
2020-07-06,0.0
2020-07-15,-18.3333
2020-07-16,0.0
2020-07-17,-8.1633
2020-07-20,61.7778
2020-07-21,16.7582
2020-07-22,5.8824
2020-07-23,-4.4444
2020-07-24,-4.9942
2020-07-27,14.6656
2020-07-28,2.7191
2020-07-29,3.9123
2020-07-30,-20.0
2020-07-31,7.5
