ticker,KKUR US Equity
2010-12-22,-20.0
2010-12-23,25.0
2010-12-27,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-06,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-18,0.0
2011-01-21,0.0
2011-01-26,0.0
2011-02-01,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-22,-20.0
2011-02-23,0.0
2011-02-24,25.0
2011-03-01,0.0
2011-03-16,0.0
2011-03-29,0.0
2011-04-05,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-19,0.0
2011-05-10,-20.0
2011-05-24,25.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-09,0.0
2011-06-20,0.0
2011-06-23,0.0
2011-07-06,0.0
2011-08-23,0.0
2011-09-01,0.0
2011-09-06,0.0
2011-09-19,0.0
2011-09-23,0.0
2011-10-27,0.0
2011-11-07,0.0
2011-11-21,0.0
2011-11-23,0.0
2011-11-28,0.0
2011-12-02,0.0
2011-12-29,0.0
2012-01-05,0.0
2012-02-03,0.0
2012-02-28,0.0
2012-03-02,0.0
2012-03-16,0.0
2012-03-20,0.0
2012-03-22,0.0
2012-03-27,0.0
2012-03-30,0.0
2012-04-05,0.0
2012-04-09,0.0
2012-04-26,0.0
2012-08-22,0.0
2012-10-15,0.0
2012-10-31,0.0
2012-11-14,0.0
2012-11-27,0.0
2012-12-06,-20.0
2012-12-17,25.0
2012-12-31,0.0
2013-03-25,0.0
2016-01-15,0.0
2017-06-26,-99.2
2017-07-19,9900.0
2017-07-20,0.0
2017-08-04,-90.0
2017-09-15,-90.0
2017-09-18,9900.0
2017-09-21,900.0
2017-09-22,-90.0
2017-09-26,0.0
2017-10-10,-85.0
2017-12-19,-33.3333
2017-12-22,-90.0
2017-12-26,0.0
2017-12-27,9900.0
2017-12-29,-99.0
2018-01-09,0.0
2018-01-12,0.0
2018-01-24,0.0
2018-02-22,0.0
2018-03-07,9900.0
2018-03-14,0.0
2018-03-21,0.0
2018-03-27,-99.0
2018-03-28,0.0
2018-04-10,9900.0
2018-06-21,0.0
2018-06-26,0.0
2018-07-26,-44.0
2018-08-02,-98.2143
2018-08-08,0.0
2018-08-27,9900.0
2018-10-01,0.0
2018-11-01,-99.0
2018-11-14,9900.0
2018-11-29,0.0
2018-12-10,-99.0
2018-12-11,0.0
2018-12-20,0.0
2018-12-31,0.0
2019-01-30,9900.0
2019-03-14,-99.0
2019-03-15,0.0
2019-04-03,0.0
2019-04-15,0.0
2019-04-18,0.0
2019-04-23,0.0
2019-04-30,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-22,-90.0
2019-06-13,0.0
2019-07-02,9900.0
2019-07-08,-99.0
2019-08-13,9900.0
2019-08-15,-99.0
2019-09-10,0.0
2019-09-17,0.0
2019-10-18,0.0
2019-10-23,9900.0
2019-11-13,-99.0
2019-11-15,9900.0
2019-12-09,-99.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-23,900.0
2019-12-26,-90.0
2020-01-02,900.0
2020-01-07,-90.0
2020-01-22,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-11,0.0
2020-04-06,0.0
2020-04-13,900.0
2020-04-15,-90.0
2020-05-08,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-06-17,0.0
2020-06-22,0.0
2020-06-25,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-22,9900.0
2020-07-23,-99.0
2020-07-29,9900.0
2020-07-30,-99.0
2020-07-31,9900.0
