ticker,FABP US Equity
2020-05-04,-2.8555
2020-05-11,2.3055
2020-05-12,1.4085
2020-05-15,-1.3889
2020-05-19,0.0
2020-05-20,1.4085
2020-05-21,2.7778
2020-05-22,-4.0541
2020-05-28,1.4085
2020-06-16,2.7778
2020-06-25,-1.3514
2020-07-08,0.3562
2020-07-21,-0.3549
2020-07-27,2.1644
2020-07-28,1.3514
2020-07-29,0.0
2020-07-31,0.8
