ticker,KALG US Equity
2018-03-23,-33.3333
2018-04-19,0.0
2018-04-23,0.0
2018-05-03,0.0
2018-05-23,0.0
2018-06-25,0.0
2018-07-16,1900.0
2018-07-17,0.0
2018-07-18,-75.0
2018-07-19,240.0
2018-08-01,-64.7059
2018-08-13,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-09-07,-25.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,-22.2222
2018-10-03,-28.5714
2018-10-04,0.0
2018-10-09,0.0
2018-10-29,100.0
2018-10-30,10.0
2018-11-06,36.3636
2018-11-26,-20.0
2018-12-17,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-27,0.0
2019-01-07,0.0
2019-01-14,-16.6667
2019-01-25,0.0
2019-03-21,0.0
2019-04-01,0.0
2019-04-02,-70.0
2019-04-04,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-28,0.0
2019-06-04,0.0
2019-06-14,0.0
2019-06-24,-33.3333
2019-07-12,0.0
2019-07-26,0.0
2019-07-30,0.0
2019-07-31,300.0
2019-08-01,12.5
2019-09-03,-44.4444
2019-09-09,60.0
2019-09-12,-75.0
2019-09-17,0.0
2019-10-04,-50.0
2019-10-09,100.0
2019-10-17,0.0
2019-10-18,-50.0
2019-10-21,2500.0
2019-10-22,-50.0
2019-10-23,7.6923
2019-10-25,21.4286
2019-10-28,-23.5294
2019-10-31,0.0
2019-11-06,-7.6923
2019-11-11,0.0
2019-11-13,-16.6667
2019-11-19,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-06,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-17,35.0
2019-12-23,-25.9259
2020-01-07,0.0
2020-01-16,100.0
2020-01-24,-50.0
2020-02-21,0.0
2020-03-02,0.0
2020-03-10,-10.0
2020-03-17,11.1111
2020-03-20,0.0
2020-03-25,25.0
2020-03-30,-20.0
2020-04-24,0.0
2020-04-28,25.0
2020-04-29,0.0
2020-05-11,204.0
2020-05-12,0.0
2020-05-13,31.5789
2020-05-14,128.0
2020-05-15,14.0351
2020-05-18,23.0769
2020-05-19,-25.0
2020-05-20,-25.0
2020-05-21,27.7778
2020-05-22,-8.6957
2020-05-26,-22.8571
2020-05-27,3.0864
2020-05-28,0.0
2020-05-29,-25.6287
2020-06-01,26.409
2020-06-02,-36.3057
2020-06-03,0.0
2020-06-04,13.3
2020-06-05,-11.7387
2020-06-08,19.0
2020-06-09,-32.7731
2020-06-12,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-24,0.0
2020-06-30,0.0
2020-07-06,-40.0
2020-07-07,4.1667
2020-07-08,-16.0
2020-07-09,-14.2857
2020-07-20,11.1111
2020-07-21,5.0
2020-07-24,38.0952
