ticker,BCLE US Equity
2012-09-10,-26.3158
2012-09-11,-28.5714
2012-09-17,10.0
2012-09-20,90.9091
2012-09-21,-47.619
2012-09-25,0.0
2012-09-26,0.0
2012-10-10,0.0
2012-10-15,0.0
2012-10-24,0.0
2012-10-25,-45.4545
2012-10-26,-16.6667
2012-11-01,220.0
2012-11-05,12.5
2012-11-09,-66.6667
2012-11-12,0.0
2012-11-13,300.0
2012-11-20,-33.3333
2012-11-26,-62.5
2012-11-28,0.0
2012-12-03,300.0
2012-12-04,-66.6667
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-13,100.0
2012-12-14,-37.5
2012-12-18,-20.0
2012-12-19,137.5
2012-12-20,-57.8947
2012-12-24,0.0
2012-12-31,25.0
2013-01-02,0.0
2013-01-08,-20.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,37.5
2013-02-07,-27.2727
2013-02-12,0.0
2013-02-14,0.0
2013-02-25,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-08,0.0
2013-03-15,0.0
2013-03-21,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-28,0.0
2013-04-01,0.0
2013-04-08,0.0
2013-04-12,25.0
2013-04-18,30.0
2013-04-29,-53.8462
2013-05-02,0.0
2013-05-06,33.3333
2013-05-09,-25.0
2013-05-16,0.0
2013-05-17,83.3333
2013-05-29,-27.2727
2013-05-30,37.5
2013-05-31,0.0
2013-06-03,0.0
2013-06-05,-9.0909
2013-06-17,0.0
2013-06-24,0.0
2013-06-25,0.0
2013-07-10,-20.0
2013-07-11,37.5
2013-07-12,-27.2727
2013-07-16,37.5
2013-07-17,-27.2727
2013-07-24,0.0
2013-07-26,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-08-02,0.0
2013-08-06,0.0
2013-08-12,25.0
2013-08-13,-40.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,-16.6667
2013-08-23,0.0
2013-08-28,0.0
2013-09-03,0.0
2013-09-05,0.0
2013-09-12,0.0
2013-09-16,0.0
2013-09-18,20.0
2013-09-23,33.3333
2013-09-26,0.0
2013-10-01,0.0
2013-10-04,-37.5
2013-10-10,0.0
2013-10-15,60.0
2013-10-16,25.0
2013-10-25,-40.0
2013-10-28,-16.6667
2013-11-08,280.0
2013-11-11,-31.5789
2013-11-13,0.0
2013-11-19,-38.4615
2013-11-20,-25.0
2013-12-06,-50.0
2013-12-23,0.0
2013-12-30,-33.3333
2014-04-02,0.0
2014-04-07,0.0
2014-04-21,0.0
2014-05-01,50.0
2014-05-12,0.0
2014-06-27,0.0
2014-07-01,0.0
2014-08-11,66.6667
2014-08-14,0.0
2014-08-21,0.0
2014-08-27,0.0
2014-08-29,-40.0
2014-12-08,0.0
2014-12-12,0.0
2014-12-16,0.0
2014-12-22,0.0
2014-12-30,0.0
2015-01-15,0.0
2015-01-16,0.0
2015-04-16,-33.3333
2015-05-05,0.0
2015-05-21,0.0
2015-05-26,0.0
2015-07-15,0.0
2015-08-11,0.0
2015-09-16,0.0
2015-10-07,50.0
2015-12-07,-33.3333
2015-12-16,0.0
2015-12-28,0.0
2015-12-30,0.0
2016-01-08,0.0
2016-01-14,0.0
2017-01-10,0.0
2017-08-02,60.0
2017-08-23,-50.0
2017-09-13,0.0
2017-09-20,0.0
2018-06-13,0.0
2018-06-14,500.0
2018-07-23,0.0
2018-07-26,0.0
2018-08-07,16.6667
2018-08-14,42.8571
2018-08-24,10.0
2018-09-05,0.0
2018-09-12,0.0
2018-09-24,0.0
2018-10-17,-90.9091
2018-12-28,0.0
2019-02-12,0.0
2019-02-22,0.0
