ticker,SELSF US Equity
2012-10-18,5.2444
2012-10-31,-6.7568
2012-11-05,7.1558
2012-11-07,-5.3254
2012-11-12,-8.9286
2012-11-16,-5.8824
2012-11-21,6.6667
2012-11-27,-7.666
2012-12-05,-8.6198
2012-12-06,5.5556
2012-12-10,7.0175
2012-12-12,-10.502
2012-12-13,4.4076
2012-12-14,17.8728
2012-12-18,-22.6047
2012-12-27,3.8462
2012-12-28,-9.2593
2013-01-03,1.0204
2013-01-04,0.0
2013-01-07,4.5455
2013-01-08,8.2126
2013-01-11,-2.6786
2013-01-14,42.2018
2013-01-16,-2.5806
2013-01-17,0.0
2013-01-25,-11.9205
2013-01-28,-5.2632
2013-02-07,-10.7143
2013-02-14,-11.2778
2013-02-19,94.0513
2013-02-20,-49.9193
2013-02-21,0.0
2013-03-05,-27.8351
2013-03-07,40.0
2013-03-11,-5.102
2013-03-12,-11.828
2013-03-13,3.6585
2013-03-15,5.8824
2013-03-20,-1.1111
2013-03-22,-10.1124
2013-03-25,7.0313
2013-03-26,-8.905100000000001
2013-04-01,9.6154
2013-04-04,1.7544
2013-04-08,-8.046
2013-04-22,-6.4844
2013-04-25,13.6174
2013-05-07,5.8824
2013-05-08,0.0
2013-05-09,7.7778
2013-05-21,13.2732
2013-05-30,-8.0774
2013-06-05,-6.1262
2013-06-07,-12.4588
2013-06-10,9.6386
2013-06-17,19.7802
2013-06-21,-16.5138
2013-06-28,-21.978
2013-07-10,8.4507
2013-07-16,-2.5974
2013-07-18,-13.3333
2013-08-12,-33.8462
2013-08-19,4.6512
2013-08-23,-21.9444
2013-09-03,-0.3559
2013-09-11,2.8571
2013-09-18,11.1111
2013-10-03,-30.0
2013-10-21,-8.2589
2013-11-06,2.4331
2013-11-14,-12.5891
2013-11-19,2.7174
2013-11-22,5.8201
2013-12-04,-24.0
2013-12-11,-16.7763
2013-12-20,83.3992
2013-12-30,-37.931
2013-12-31,12.1528
2014-02-11,64.3963
2014-03-07,-33.71
2014-03-18,13.6364
2014-04-03,-20.0
2014-04-04,-15.0
2014-04-14,23.5294
2014-04-16,0.0
2014-04-23,0.0
2014-05-06,47.619
2014-05-23,-45.1613
2014-05-28,16.5441
2014-06-03,31.2303
2014-06-17,-30.7692
2014-06-20,11.1111
2014-07-09,-20.9375
2014-07-15,-3.9526
2014-07-28,-67.0782
2014-08-08,-97.5
2014-08-11,50.0
2014-08-12,0.0
2014-09-08,10566.6667
2014-09-09,0.0
2014-09-12,-75.0
2014-09-15,300.0
2014-09-16,-75.0
2014-09-19,107.5
2014-09-25,-53.6145
2014-10-06,3.8961
2014-10-09,0.0
2014-10-14,0.0
2014-10-23,60.0
2014-10-30,335.1563
2014-11-05,-85.6373
2014-11-10,0.0
2014-11-13,0.0
2014-11-19,60.0
2014-12-03,-37.5
2014-12-09,0.0
2014-12-11,0.0
2014-12-18,0.0
2014-12-19,-60.0
2014-12-22,500.0
2014-12-23,-29.1667
2014-12-26,-41.1765
2014-12-30,0.0
2014-12-31,0.0
2015-01-26,20.0
2015-02-04,-16.6667
2015-02-13,0.0
2015-02-18,0.0
2015-02-25,0.0
2015-03-02,0.0
2015-03-04,0.0
2015-03-13,-60.0
2015-05-08,9.375
2015-06-02,-40.0
2015-06-09,52.381
2015-06-11,0.0
2015-06-15,0.0
2015-06-24,0.0
2015-06-26,0.0
2015-08-04,9.375
2015-08-06,0.0
2015-08-21,0.0
2015-09-09,0.0
2015-09-15,-2.8571
2015-09-21,-5.8824
2015-09-24,0.0
2015-09-25,0.0
2015-09-30,0.0
2015-10-15,0.0
2015-11-18,0.0
2015-12-04,0.0
2015-12-08,0.0
2015-12-10,75.0
2015-12-14,0.0
2015-12-22,-42.8571
2015-12-23,0.0
2015-12-28,0.0
2015-12-29,0.0
2016-01-29,75.0
2016-02-12,-42.8571
2016-02-23,0.0
2016-03-01,0.0
2016-04-21,37.5
2016-04-28,-27.2727
2016-06-03,6.25
2016-06-17,-5.8824
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-28,0.0
2016-07-01,0.0
2016-07-08,0.0
2016-07-12,68.75
2016-08-03,-40.7407
2016-08-16,50.0
2016-08-18,200.0
2016-08-22,-59.7222
2016-08-25,-58.6207
2016-08-26,8.3333
2016-10-04,0.0
2016-10-10,-7.6923
2016-10-14,0.0
2016-11-25,0.0
2016-12-06,0.0
2016-12-13,70.8333
2016-12-14,-41.4634
2016-12-20,0.0
2016-12-29,58.3333
2016-12-30,-50.0
2017-02-03,-31.5789
2017-02-13,7.6923
2017-03-03,71.4286
2017-03-10,-54.1667
2017-03-29,-9.0909
2017-03-30,0.0
2017-05-15,10.0
2017-05-17,0.0
2017-05-30,118.1818
2017-06-05,-33.3333
2017-06-12,10.0
2017-06-30,9.0909
2017-07-06,16.6667
2017-07-12,0.0
2017-07-20,185.7143
2017-07-27,-60.0
2017-08-18,0.0
2017-08-22,0.0
2017-09-05,-25.0
2017-09-13,0.0
2017-09-27,0.0
2017-10-05,0.0
2017-10-10,0.0
2017-10-11,83.3333
2017-10-19,-4.5455
2017-10-25,-42.8571
2017-11-03,66.6667
2017-11-07,-50.0
2017-11-29,0.0
2017-11-30,-40.0
2017-12-06,0.0
2017-12-11,46.0
2017-12-14,-31.5068
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-26,0.0
2017-12-29,40.0
2018-01-02,-28.5714
2018-01-04,0.0
2018-01-29,0.0
2018-02-14,46.0
2018-02-20,-31.5068
2018-03-01,183.3333
2018-03-02,-64.7059
2018-03-05,233.3333
2018-03-09,-70.0
2018-03-19,38.3333
2018-03-27,20.4819
2018-04-02,-40.0
2018-04-03,0.0
2018-04-09,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-27,0.0
2018-05-11,0.0
2018-05-15,0.0
2018-05-18,46.6667
2018-05-22,-31.8182
2018-06-01,0.0
2018-06-14,40.0
2018-06-18,7.1429
2018-07-05,11.1111
2018-07-18,0.0
2018-07-19,20.0
2018-08-06,-50.0
2018-08-15,0.0
2018-08-21,0.0
2018-09-07,0.0
2018-09-19,0.0
2018-10-30,0.0
2018-11-05,0.0
2018-11-12,0.0
2018-11-21,0.0
2018-11-23,100.0
2018-12-03,-50.0
2018-12-10,16.6667
2018-12-13,0.0
2018-12-14,0.0
2019-04-17,-99.8571
2019-07-22,0.0
2019-11-20,9900.0
2019-12-13,-90.0
2019-12-31,0.0
2020-05-12,0.0
2020-07-13,0.0
