ticker,VSTCQ US Equity
2012-03-07,0.0
2012-03-09,0.0
2012-03-12,0.0
2012-03-13,0.0
2012-03-16,0.0
2012-03-22,0.0
2012-04-04,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-16,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,0.0
2012-04-25,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-08,0.0
2012-05-10,0.0
2012-11-01,-94.2857
2012-12-04,0.0
2012-12-31,0.0
2013-01-08,0.0
2013-02-01,0.0
2013-02-20,50.0
2013-06-03,-33.3333
2013-07-09,0.0
2013-07-12,0.0
2013-08-30,0.0
2013-09-12,0.0
2013-12-16,0.0
2014-03-07,0.0
2014-04-01,0.0
2014-05-12,0.0
2014-10-06,0.0
2014-11-03,0.0
2014-11-10,0.0
2015-01-05,0.0
2015-04-10,0.0
2015-04-28,0.0
2015-05-01,700.0
2015-05-22,-87.5
2015-06-22,700.0
2015-07-27,0.0
2015-08-04,-87.5
2015-10-29,700.0
2015-11-10,0.0
2015-12-03,0.0
2015-12-09,-87.5
2015-12-18,700.0
2015-12-23,-87.5
2015-12-30,700.0
2016-01-15,-87.5
2016-01-26,700.0
2016-02-03,0.0
2016-02-08,0.0
2016-02-17,-87.5
2016-05-12,0.0
2016-05-18,0.0
2016-07-15,700.0
2016-07-20,-87.5
2016-08-23,700.0
2016-09-16,-87.5
2016-10-24,700.0
2016-12-28,-87.5
2017-03-20,700.0
2017-03-28,0.0
2017-03-30,-87.5
2017-05-26,700.0
2017-06-23,0.0
2017-06-26,-90.0
2017-07-05,-90.0
2017-07-12,400.0
2017-07-19,1900.0
2017-07-26,-90.0
2017-08-09,0.0
2017-09-26,-50.0
2017-10-03,100.0
2017-10-17,0.0
2017-11-16,900.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-11,-99.9
2017-12-14,99900.0
2017-12-21,-99.9
2017-12-27,900.0
2018-01-09,-90.0
2018-02-07,0.0
2018-03-09,0.0
2018-03-21,0.0
2018-04-26,9900.0
2018-05-02,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-12,900.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-25,-90.0
2018-07-16,0.0
2018-08-15,0.0
2018-09-14,-90.0
2018-09-19,900.0
2018-10-04,-90.0
2018-10-08,900.0
2018-10-09,-90.0
2018-12-11,-90.0
2019-01-22,3300.0001
2019-01-24,-97.0588
2019-01-25,900.0
2019-02-05,-90.0
2019-02-12,0.0
2019-03-18,0.0
2019-03-20,0.0
2019-03-25,9900.0
2019-04-23,-99.0
2019-04-30,9900.0
2019-05-14,-99.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-29,900.0
2019-06-05,0.0
2019-07-08,-90.0
2019-07-22,900.0
2019-08-07,-99.0
2019-09-17,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,9900.0
2019-10-31,0.0
2019-11-05,-99.0
2019-11-07,99900.0003
2019-11-11,-99.9
2019-11-15,99900.0003
2019-11-22,0.0
2019-11-25,20.0
2019-11-26,16.6667
2019-11-27,185.7143
2019-12-02,-97.5
2019-12-09,900.0
2019-12-12,-90.0
2019-12-13,900.0
2019-12-16,0.0
2019-12-18,-99.9
2019-12-27,0.0
2020-01-03,900.0
2020-01-13,-90.0
2020-01-17,0.0
2020-02-05,0.0
2020-02-11,0.0
2020-02-13,9900.0
2020-03-10,-99.0
2020-04-07,9900.0
2020-04-29,-99.0
2020-05-11,9900.0
2020-05-22,0.0
2020-06-03,-99.0
2020-06-08,19900.0001
2020-06-11,-99.5
2020-06-17,49900.0001
2020-06-19,-80.0
2020-06-23,100.0
2020-06-26,0.0
2020-06-29,0.0
2020-07-13,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-21,0.0
