date,CRM UN Equity
2007-11-23,-2.1292
2007-11-24,
2007-11-25,
2007-11-26,-5.5475
2007-11-27,0.7294
2007-11-28,3.7157
2007-11-29,1.5249000000000001
2007-11-30,2.6602
2007-12-01,
2007-12-02,
2007-12-03,-1.6745999999999999
2007-12-04,-0.8067
2007-12-05,1.3194
2007-12-06,0.8562
2007-12-07,2.2993
2007-12-08,
2007-12-09,
2007-12-10,-0.242
2007-12-11,-0.6586
2007-12-12,1.5527
2007-12-13,1.8554
2007-12-14,0.4385
2007-12-15,
2007-12-16,
2007-12-17,-1.377
2007-12-18,-0.3916
2007-12-19,2.4786
2007-12-20,8.407
2007-12-21,-1.908
2007-12-22,
2007-12-23,
2007-12-24,0.3608
2007-12-25,
2007-12-26,-0.1719
2007-12-27,0.2662
2007-12-28,0.5621
2007-12-29,
2007-12-30,
2007-12-31,-2.6553
2008-01-01,
2008-01-02,-3.8443
2008-01-03,1.1612
2008-01-04,-3.4765
2008-01-05,
2008-01-06,
2008-01-07,-1.8688
2008-01-08,-5.3324
2008-01-09,-0.6401
2008-01-10,2.3008
2008-01-11,-1.9971
2008-01-12,
2008-01-13,
2008-01-14,2.1663
2008-01-15,-2.5876
2008-01-16,0.2583
2008-01-17,-1.5271
2008-01-18,-3.1390000000000002
2008-01-19,
2008-01-20,
2008-01-21,
2008-01-22,0.8488
2008-01-23,5.5853
2008-01-24,2.2645
2008-01-25,-6.2179
2008-01-26,
2008-01-27,
2008-01-28,1.1334
2008-01-29,-2.8203
2008-01-30,-3.2096999999999998
2008-01-31,3.8125
2008-02-01,-1.0712
2008-02-02,
2008-02-03,
2008-02-04,0.0967
2008-02-05,1.9508999999999999
2008-02-06,-9.2838
2008-02-07,6.1821
2008-02-08,0.059
2008-02-09,
2008-02-10,
2008-02-11,7.7256
2008-02-12,-0.6387
2008-02-13,2.7180999999999997
2008-02-14,-1.4125
2008-02-15,-2.3576
2008-02-16,
2008-02-17,
2008-02-18,
2008-02-19,-4.4019
2008-02-20,3.2252
2008-02-21,0.734
2008-02-22,-2.2048
2008-02-23,
2008-02-24,
2008-02-25,3.9549
2008-02-26,-3.0325
2008-02-27,-0.2654
2008-02-28,17.1798
2008-02-29,-3.1463
2008-03-01,
2008-03-02,
2008-03-03,-1.5908
2008-03-04,-1.5144
2008-03-05,1.9523000000000001
2008-03-06,-2.1522
2008-03-07,-1.8705
2008-03-08,
2008-03-09,
2008-03-10,-1.0236
2008-03-11,4.2261
2008-03-12,-0.4106
2008-03-13,1.2025000000000001
2008-03-14,-1.7993999999999999
2008-03-15,
2008-03-16,
2008-03-17,-4.0449
2008-03-18,5.5846
2008-03-19,-3.4124
2008-03-20,-1.3778000000000001
2008-03-21,
2008-03-22,
2008-03-23,
2008-03-24,6.8243
2008-03-25,2.2133
2008-03-26,-2.8215
2008-03-27,-4.4058
2008-03-28,0.3885
2008-03-29,
2008-03-30,
2008-03-31,1.7942
2008-04-01,5.7888
2008-04-02,1.7641
2008-04-03,0.8026
2008-04-04,3.6943
2008-04-05,
2008-04-06,
2008-04-07,-0.1075
2008-04-08,-1.8755
2008-04-09,-0.893
2008-04-10,3.7464
2008-04-11,-6.9176
2008-04-12,
2008-04-13,
2008-04-14,-1.6206
2008-04-15,-1.2479
2008-04-16,3.7405
2008-04-17,1.0232
2008-04-18,2.7331
2008-04-19,
2008-04-20,
2008-04-21,-1.8466
2008-04-22,-2.2003
2008-04-23,10.1565
2008-04-24,1.0508
2008-04-25,-0.2783
2008-04-26,
2008-04-27,
2008-04-28,-0.9252
2008-04-29,-0.756
2008-04-30,-0.3286
2008-05-01,0.8392
2008-05-02,0.0149
2008-05-03,
2008-05-04,
2008-05-05,3.0758
2008-05-06,1.1532
2008-05-07,-4.7884
2008-05-08,1.1376
2008-05-09,-1.2876
2008-05-10,
2008-05-11,
2008-05-12,1.3793
2008-05-13,0.488
2008-05-14,2.1339
2008-05-15,-0.2594
2008-05-16,-0.7512
2008-05-17,
2008-05-18,
2008-05-19,-3.5225999999999997
2008-05-20,-5.2505
2008-05-21,-0.2229
2008-05-22,5.8251
2008-05-23,1.0707
2008-05-24,
2008-05-25,
2008-05-26,
2008-05-27,1.8353000000000002
2008-05-28,2.8278
2008-05-29,1.8951
2008-05-30,1.1187
2008-05-31,
2008-06-01,
2008-06-02,-1.4106
2008-06-03,1.2624
2008-06-04,0.4987
2008-06-05,1.8883999999999999
2008-06-06,-3.9232
2008-06-07,
2008-06-08,
2008-06-09,-1.8586
2008-06-10,2.3529
2008-06-11,-2.6633
2008-06-12,1.1089
2008-06-13,3.6747
2008-06-14,
2008-06-15,
2008-06-16,0.0412
2008-06-17,-1.0574
2008-06-18,-1.4157
2008-06-19,3.5478
2008-06-20,-0.6118
2008-06-21,
2008-06-22,
2008-06-23,1.8194
2008-06-24,-4.7965
2008-06-25,-0.1552
2008-06-26,-5.1166
2008-06-27,2.2196
2008-06-28,
2008-06-29,
2008-06-30,-0.5683
2008-07-01,2.77
2008-07-02,-0.3137
2008-07-03,-3.3906
2008-07-04,
2008-07-05,
2008-07-06,
2008-07-07,-0.5775
2008-07-08,-0.4766
2008-07-09,-2.3945
2008-07-10,-0.4906
2008-07-11,-2.4961
2008-07-12,
2008-07-13,
2008-07-14,-1.4381
2008-07-15,1.6354
2008-07-16,5.6949
2008-07-17,3.9104
2008-07-18,1.6087
2008-07-19,
2008-07-20,
2008-07-21,-1.9224999999999999
2008-07-22,-5.3329
2008-07-23,-1.6596
2008-07-24,-1.7650000000000001
2008-07-25,0.4728
2008-07-26,
2008-07-27,
2008-07-28,-1.7255
2008-07-29,1.7079
2008-07-30,1.8989
2008-07-31,-1.7557
2008-08-01,0.7838
2008-08-02,
2008-08-03,
2008-08-04,1.1821
2008-08-05,4.8578
2008-08-06,0.5131
2008-08-07,-1.3711
2008-08-08,2.9133
2008-08-09,
2008-08-10,
2008-08-11,1.2071
2008-08-12,-0.1562
2008-08-13,-1.6638
2008-08-14,-2.791
2008-08-15,-1.3538000000000001
2008-08-16,
2008-08-17,
2008-08-18,-2.5185
2008-08-19,1.2995
2008-08-20,-0.2749
2008-08-21,-18.4533
2008-08-22,5.108
2008-08-23,
2008-08-24,
2008-08-25,1.0005
2008-08-26,0.0531
2008-08-27,0.7956
2008-08-28,1.2103
2008-08-29,-2.9116
2008-08-30,
2008-08-31,
2008-09-01,
2008-09-02,-1.553
2008-09-03,-2.1215
2008-09-04,-0.1482
2008-09-05,1.0204
2008-09-06,
2008-09-07,
2008-09-08,0.7346
2008-09-09,-5.0137
2008-09-10,7.6583
2008-09-11,3.4052
2008-09-12,-1.3793
2008-09-13,
2008-09-14,
2008-09-15,-4.1958
2008-09-16,2.6277
2008-09-17,-5.192
2008-09-18,3.7321999999999997
2008-09-19,0.904
2008-09-20,
2008-09-21,
2008-09-22,-6.1638
2008-09-23,-0.2673
2008-09-24,-2.3741
2008-09-25,2.0592
2008-09-26,-2.6710000000000003
2008-09-27,
2008-09-28,
2008-09-29,-11.6288
2008-09-30,8.1323
2008-10-01,-4.1116
2008-10-02,-4.7835
2008-10-03,-5.9289
2008-10-04,
2008-10-05,
2008-10-06,-2.8145
2008-10-07,-11.0396
2008-10-08,1.5582
2008-10-09,-6.9315
2008-10-10,-4.1507
2008-10-11,
2008-10-12,
2008-10-13,15.8784
2008-10-14,-4.8503
2008-10-15,-13.8719
2008-10-16,5.0776
2008-10-17,-2.7701000000000002
2008-10-18,
2008-10-19,
2008-10-20,0.7281
2008-10-21,-5.7511
2008-10-22,-8.2027
2008-10-23,-1.1623999999999999
2008-10-24,-1.9478
2008-10-25,
2008-10-26,
2008-10-27,-5.1349
2008-10-28,12.8803
2008-10-29,5.2153
2008-10-30,1.5303
2008-10-31,1.4417
2008-11-01,
2008-11-02,
2008-11-03,-1.1951
2008-11-04,3.0729
2008-11-05,-5.4868
2008-11-06,-4.8658
2008-11-07,0.7407
2008-11-08,
2008-11-09,
2008-11-10,-0.8403
2008-11-11,-5.4732
2008-11-12,-9.1147
2008-11-13,12.536
2008-11-14,-3.5793
2008-11-15,
2008-11-16,
2008-11-17,-3.0682
2008-11-18,-6.9949
2008-11-19,-7.7311
2008-11-20,3.9617
2008-11-21,-2.2339
2008-11-22,
2008-11-23,
2008-11-24,19.1308
2008-11-25,-2.3317
2008-11-26,11.2437
2008-11-27,
2008-11-28,-0.9346
2008-11-29,
2008-11-30,
2008-12-01,-5.8351
2008-12-02,7.8664
2008-12-03,9.1503
2008-12-04,-9.6439
2008-12-05,8.685
2008-12-06,
2008-12-07,
2008-12-08,11.81
2008-12-09,-4.3054
2008-12-10,3.7193
2008-12-11,-8.878
2008-12-12,1.3963999999999999
2008-12-13,
2008-12-14,
2008-12-15,-4.507
2008-12-16,7.2435
2008-12-17,1.4059
2008-12-18,-3.1043
2008-12-19,0.4666
2008-12-20,
2008-12-21,
2008-12-22,-3.7461
2008-12-23,1.5760999999999998
2008-12-24,-0.095
2008-12-25,
2008-12-26,-0.412
2008-12-27,
2008-12-28,
2008-12-29,-1.5594999999999999
2008-12-30,0.097
2008-12-31,3.3915
2009-01-01,
2009-01-02,6.2793
2009-01-03,
2009-01-04,
2009-01-05,-1.9694
2009-01-06,3.7481
2009-01-07,-7.5145
2009-01-08,2.8437
2009-01-09,-4.1933
2009-01-10,
2009-01-11,
2009-01-12,-2.1567
2009-01-13,-3.9546
2009-01-14,-5.9737
2009-01-15,-0.6102
2009-01-16,1.589
2009-01-17,
2009-01-18,
2009-01-19,
2009-01-20,-7.3231
2009-01-21,5.7537
2009-01-22,-3.9536
2009-01-23,2.3036
2009-01-24,
2009-01-25,
2009-01-26,1.5135
2009-01-27,-0.3636
2009-01-28,7.2628
2009-01-29,-6.0905
2009-01-30,-3.5869999999999997
2009-01-31,
2009-02-01,
2009-02-02,0.1127
2009-02-03,12.6126
2009-02-04,-2.2333
2009-02-05,4.7392
2009-02-06,-5.4688
2009-02-07,
2009-02-08,
2009-02-09,-0.4132
2009-02-10,-7.1577
2009-02-11,1.4153
2009-02-12,-0.5509
2009-02-13,-0.8124
2009-02-14,
2009-02-15,
2009-02-16,
2009-02-17,-3.4252000000000002
2009-02-18,-0.6554
2009-02-19,0.6209
2009-02-20,0.4628
2009-02-21,
2009-02-22,
2009-02-23,-0.1919
2009-02-24,5.6538
2009-02-25,2.2934
2009-02-26,1.6014
2009-02-27,-1.9264000000000001
2009-02-28,
2009-03-01,
2009-03-02,-2.4286
2009-03-03,3.0747
2009-03-04,6.6051
2009-03-05,0.3664
2009-03-06,-0.1991
2009-03-07,
2009-03-08,
2009-03-09,2.727
2009-03-10,5.1797
2009-03-11,2.5854
2009-03-12,1.5901999999999998
2009-03-13,-3.1601
2009-03-14,
2009-03-15,
2009-03-16,-1.5857999999999999
2009-03-17,5.2371
2009-03-18,3.0035
2009-03-19,1.6009
2009-03-20,-2.1947
2009-03-21,
2009-03-22,
2009-03-23,6.5305
2009-03-24,-5.6981
2009-03-25,-2.291
2009-03-26,4.66
2009-03-27,-4.5645
2009-03-28,
2009-03-29,
2009-03-30,-4.4308
2009-03-31,0.4912
2009-04-01,-0.1222
2009-04-02,4.4662
2009-04-03,9.1362
2009-04-04,
2009-04-05,
2009-04-06,-2.1197
2009-04-07,0.3838
2009-04-08,2.0754
2009-04-09,0.0535
2009-04-10,
2009-04-11,
2009-04-12,
2009-04-13,2.2727
2009-04-14,-0.8627
2009-04-15,-1.4768
2009-04-16,1.2313
2009-04-17,1.3485
2009-04-18,
2009-04-19,
2009-04-20,-3.5742000000000003
2009-04-21,4.9513
2009-04-22,3.1194
2009-04-23,-1.8
2009-04-24,2.2658
2009-04-25,
2009-04-26,
2009-04-27,1.1949
2009-04-28,-0.1722
2009-04-29,2.1932
2009-04-30,3.2313
2009-05-01,-3.2702999999999998
2009-05-02,
2009-05-03,
2009-05-04,5.361
2009-05-05,2.9108
2009-05-06,-2.294
2009-05-07,-6.1318
2009-05-08,-0.34
2009-05-09,
2009-05-10,
2009-05-11,0.5604
2009-05-12,-0.9692
2009-05-13,-4.551
2009-05-14,1.9482
2009-05-15,1.0812
2009-05-16,
2009-05-17,
2009-05-18,0.4975
2009-05-19,1.5347
2009-05-20,-1.8284
2009-05-21,-1.5396
2009-05-22,-8.8272
2009-05-23,
2009-05-24,
2009-05-25,
2009-05-26,3.7344
2009-05-27,-2.6667
2009-05-28,3.4795
2009-05-29,0.4766
2009-05-30,
2009-05-31,
2009-06-01,4.8221
2009-06-02,-1.3072
2009-06-03,0.0509
2009-06-04,-0.0255
2009-06-05,-0.3565
2009-06-06,
2009-06-07,
2009-06-08,-1.0733
2009-06-09,2.2475
2009-06-10,0.9853
2009-06-11,4.0781
2009-06-12,0.0
2009-06-13,
2009-06-14,
2009-06-15,-2.3317
2009-06-16,-1.649
2009-06-17,1.3514
2009-06-18,-0.8395
2009-06-19,-0.6225
2009-06-20,
2009-06-21,
2009-06-22,-6.5397
2009-06-23,1.3673
2009-06-24,3.7821
2009-06-25,1.3761
2009-06-26,-2.187
2009-06-27,
2009-06-28,
2009-06-29,0.0
2009-06-30,-1.9018000000000002
2009-07-01,1.9386999999999999
2009-07-02,-1.9275
2009-07-03,
2009-07-04,
2009-07-05,
2009-07-06,-2.8302
2009-07-07,-4.0723
2009-07-08,2.6146000000000003
2009-07-09,0.8767
2009-07-10,1.195
2009-07-11,
2009-07-12,
2009-07-13,2.5765000000000002
2009-07-14,-0.2093
2009-07-15,4.0902
2009-07-16,0.9572
2009-07-17,1.8961999999999999
2009-07-18,
2009-07-19,
2009-07-20,2.1792
2009-07-21,0.1917
2009-07-22,1.5786
2009-07-23,4.0028
2009-07-24,2.1734
2009-07-25,
2009-07-26,
2009-07-27,-1.3073000000000001
2009-07-28,-2.2003
2009-07-29,-0.8494
2009-07-30,1.2503
2009-07-31,-0.8918
2009-08-01,
2009-08-02,
2009-08-03,3.0457
2009-08-04,1.8585
2009-08-05,-0.8573
2009-08-06,0.5987
2009-08-07,2.9976000000000003
2009-08-08,
2009-08-09,
2009-08-10,-2.0116
2009-08-11,-2.1839
2009-08-12,7.4124
2009-08-13,-0.2494
2009-08-14,-1.8129
2009-08-15,
2009-08-16,
2009-08-17,-4.6265
2009-08-18,-1.4241
2009-08-19,1.6703999999999999
2009-08-20,2.5311
2009-08-21,16.2191
2009-08-22,
2009-08-23,
2009-08-24,-1.6583
2009-08-25,-0.9094
2009-08-26,1.0899
2009-08-27,-0.3594
2009-08-28,-0.8162
2009-08-29,
2009-08-30,
2009-08-31,-0.7273
2009-09-01,-1.4074
2009-09-02,0.8213
2009-09-03,1.5322
2009-09-04,0.8596
2009-09-05,
2009-09-06,
2009-09-07,
2009-09-08,3.125
2009-09-09,1.8916
2009-09-10,1.6943000000000001
2009-09-11,2.6586
2009-09-12,
2009-09-13,
2009-09-14,-0.7769
2009-09-15,-1.2876
2009-09-16,1.0929
2009-09-17,2.075
2009-09-18,-0.632
2009-09-19,
2009-09-20,
2009-09-21,-1.8738000000000001
2009-09-22,-0.3679
2009-09-23,1.1781
2009-09-24,-2.5026
2009-09-25,-1.8538000000000001
2009-09-26,
2009-09-27,
2009-09-28,4.377
2009-09-29,-0.5394
2009-09-30,-0.4024
2009-10-01,-4.1806
2009-10-02,-0.0733
2009-10-03,
2009-10-04,
2009-10-05,3.5039
2009-10-06,3.8106999999999998
2009-10-07,-0.222
2009-10-08,3.2854
2009-10-09,1.0106
2009-10-10,
2009-10-11,
2009-10-12,0.8201
2009-10-13,-0.5531
2009-10-14,2.2248
2009-10-15,0.7841
2009-10-16,-0.9844
2009-10-17,
2009-10-18,
2009-10-19,0.8178
2009-10-20,-1.1452
2009-10-21,2.1561
2009-10-22,-1.2915
2009-10-23,0.718
2009-10-24,
2009-10-25,
2009-10-26,-2.6933
2009-10-27,-3.354
2009-10-28,-2.4259
2009-10-29,3.0041
2009-10-30,-4.8776
2009-10-31,
2009-11-01,
2009-11-02,1.8678
2009-11-03,1.3492
2009-11-04,0.2902
2009-11-05,3.1824
2009-11-06,0.6268
2009-11-07,
2009-11-08,
2009-11-09,4.0649
2009-11-10,0.2835
2009-11-11,-0.2199
2009-11-12,-0.9917
2009-11-13,5.1350999999999996
2009-11-14,
2009-11-15,
2009-11-16,1.0888
2009-11-17,-1.8549
2009-11-18,-3.0483
2009-11-19,-1.6192
2009-11-20,-0.032
2009-11-21,
2009-11-22,
2009-11-23,3.101
2009-11-24,1.4574
2009-11-25,-0.5348
2009-11-26,
2009-11-27,-2.8269
2009-11-28,
2009-11-29,
2009-11-30,-0.9012
2009-12-01,2.6165000000000003
2009-12-02,0.6219
2009-12-03,-0.0464
2009-12-04,1.9478
2009-12-05,
2009-12-06,
2009-12-07,-0.1213
2009-12-08,-2.6264
2009-12-09,-0.5769
2009-12-10,1.4426999999999999
2009-12-11,-2.2105
2009-12-12,
2009-12-13,
2009-12-14,2.6241
2009-12-15,0.2311
2009-12-16,1.0911
2009-12-17,-1.3682
2009-12-18,4.6239
2009-12-19,
2009-12-20,
2009-12-21,2.7107
2009-12-22,2.2662
2009-12-23,1.8233000000000001
2009-12-24,0.0826
2009-12-25,
2009-12-26,
2009-12-27,
2009-12-28,1.3212
2009-12-29,1.3855
2009-12-30,-0.8307
2009-12-31,-0.3377
2010-01-01,
2010-01-02,
2010-01-03,
2010-01-04,1.4233
2010-01-05,-0.4277
2010-01-06,-0.1745
2010-01-07,-0.4437
2010-01-08,0.1486
2010-01-09,
2010-01-10,
2010-01-11,-0.6743
2010-01-12,-7.2777
2010-01-13,0.3075
2010-01-14,1.0073
2010-01-15,-0.8094
2010-01-16,
2010-01-17,
2010-01-18,
2010-01-19,1.2677
2010-01-20,-1.3669
2010-01-21,-2.4362
2010-01-22,-3.4988
2010-01-23,
2010-01-24,
2010-01-25,-0.6353
2010-01-26,1.9959
2010-01-27,-0.0153
2010-01-28,-1.896
2010-01-29,-0.9507
2010-01-30,
2010-01-31,
2010-02-01,2.5648999999999997
2010-02-02,-0.1841
2010-02-03,0.8607
2010-02-04,-4.8613
2010-02-05,-0.5606
2010-02-06,
2010-02-07,
2010-02-08,0.0644
2010-02-09,4.0889
2010-02-10,0.1083
2010-02-11,1.9002
2010-02-12,-1.319
2010-02-13,
2010-02-14,
2010-02-15,
2010-02-16,1.7053
2010-02-17,0.8761
2010-02-18,2.5007
2010-02-19,0.6866
2010-02-20,
2010-02-21,
2010-02-22,0.1741
2010-02-23,-1.1587
2010-02-24,1.7585
2010-02-25,-2.0593
2010-02-26,-0.0882
2010-02-27,
2010-02-28,
2010-03-01,4.3414
2010-03-02,1.3258
2010-03-03,-1.7678
2010-03-04,0.4535
2010-03-05,1.9607999999999999
2010-03-06,
2010-03-07,
2010-03-08,0.927
2010-03-09,1.0007
2010-03-10,2.0494
2010-03-11,0.3059
2010-03-12,0.3845
2010-03-13,
2010-03-14,
2010-03-15,-0.1453
2010-03-16,1.4418
2010-03-17,0.0652
2010-03-18,0.2215
2010-03-19,-1.1572
2010-03-20,
2010-03-21,
2010-03-22,1.96
2010-03-23,-0.529
2010-03-24,-1.2192
2010-03-25,-0.2495
2010-03-26,-1.3426
2010-03-27,
2010-03-28,
2010-03-29,-0.2402
2010-03-30,0.856
2010-03-31,-1.2730000000000001
2010-04-01,1.4641
2010-04-02,
2010-04-03,
2010-04-04,
2010-04-05,1.7342
2010-04-06,2.5764
2010-04-07,-2.0931
2010-04-08,0.9977
2010-04-09,2.3348
2010-04-10,
2010-04-11,
2010-04-12,0.9277
2010-04-13,-0.0994
2010-04-14,4.277
2010-04-15,-0.1669
2010-04-16,-0.2986
2010-04-17,
2010-04-18,
2010-04-19,-0.9943
2010-04-20,2.2142
2010-04-21,0.7102
2010-04-22,4.2548
2010-04-23,-0.6088
2010-04-24,
2010-04-25,
2010-04-26,0.3743
2010-04-27,-3.0286
2010-04-28,0.3962
2010-04-29,2.3099
2010-04-30,-2.8818
2010-05-01,
2010-05-02,
2010-05-03,2.4766
2010-05-04,-1.2882
2010-05-05,-1.5822
2010-05-06,-5.0692
2010-05-07,-4.178
2010-05-08,
2010-05-09,
2010-05-10,10.2812
2010-05-11,0.8305
2010-05-12,2.5522
2010-05-13,-1.9457
2010-05-14,-2.2612
2010-05-15,
2010-05-16,
2010-05-17,0.6138
2010-05-18,-1.267
2010-05-19,-3.0418
2010-05-20,-3.1495
2010-05-21,5.3271
2010-05-22,
2010-05-23,
2010-05-24,-1.2614
2010-05-25,-0.073
2010-05-26,1.9725000000000001
2010-05-27,3.8806000000000003
2010-05-28,-0.5402
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,-1.8953
2010-06-02,4.1819
2010-06-03,7.6436
2010-06-04,-5.8403
2010-06-05,
2010-06-06,
2010-06-07,-1.9411
2010-06-08,0.1138
2010-06-09,1.1591
2010-06-10,3.8194
2010-06-11,4.5661000000000005
2010-06-12,
2010-06-13,
2010-06-14,-3.2492
2010-06-15,1.615
2010-06-16,-0.7052
2010-06-17,2.9256
2010-06-18,-1.4212
2010-06-19,
2010-06-20,
2010-06-21,-0.3239
2010-06-22,-3.6789
2010-06-23,1.1317
2010-06-24,-2.0443
2010-06-25,0.6371
2010-06-26,
2010-06-27,
2010-06-28,-0.3711
2010-06-29,-6.4308
2010-06-30,0.48
2010-07-01,1.4565000000000001
2010-07-02,0.0459
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,1.148
2010-07-07,3.7113
2010-07-08,0.2079
2010-07-09,0.2293
2010-07-10,
2010-07-11,
2010-07-12,0.0763
2010-07-13,1.9597
2010-07-14,2.221
2010-07-15,0.2716
2010-07-16,-4.1046
2010-07-17,
2010-07-18,
2010-07-19,0.6301
2010-07-20,0.529
2010-07-21,-1.0309
2010-07-22,4.0907
2010-07-23,4.0029
2010-07-24,
2010-07-25,
2010-07-26,0.3007
2010-07-27,-1.2691
2010-07-28,-0.6984
2010-07-29,-0.3262
2010-07-30,1.1862
2010-07-31,
2010-08-01,
2010-08-02,2.9914
2010-08-03,-0.8831
2010-08-04,2.5244999999999997
2010-08-05,-0.8401
2010-08-06,-0.3506
2010-08-07,
2010-08-08,
2010-08-09,1.6905999999999999
2010-08-10,-2.316
2010-08-11,-3.6793
2010-08-12,-0.9805
2010-08-13,0.2991
2010-08-14,
2010-08-15,
2010-08-16,-0.6273
2010-08-17,2.7942
2010-08-18,0.0
2010-08-19,-2.9397
2010-08-20,16.9484
2010-08-21,
2010-08-22,
2010-08-23,-0.4169
2010-08-24,0.8995
2010-08-25,-0.971
2010-08-26,-2.0947
2010-08-27,1.4931
2010-08-28,
2010-08-29,
2010-08-30,-2.0721
2010-08-31,0.6504
2010-09-01,5.9337
2010-09-02,2.3368
2010-09-03,0.4281
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,0.0167
2010-09-08,0.117
2010-09-09,-1.7865
2010-09-10,-0.1955
2010-09-11,
2010-09-12,
2010-09-13,0.9964
2010-09-14,-0.683
2010-09-15,-0.8236
2010-09-16,0.0942
2010-09-17,-0.154
2010-09-18,
2010-09-19,
2010-09-20,5.4823
2010-09-21,-1.4211
2010-09-22,-2.2242
2010-09-23,-1.011
2010-09-24,1.5746
2010-09-25,
2010-09-26,
2010-09-27,-1.9273
2010-09-28,-1.9395
2010-09-29,-1.0369
2010-09-30,-1.5672000000000001
2010-10-01,0.1789
2010-10-02,
2010-10-03,
2010-10-04,0.0714
2010-10-05,1.6328
2010-10-06,-7.8659
2010-10-07,-0.0286
2010-10-08,0.9055
2010-10-09,
2010-10-10,
2010-10-11,-5.6295
2010-10-12,5.5649999999999995
2010-10-13,1.7446000000000002
2010-10-14,0.0466
2010-10-15,0.9501
2010-10-16,
2010-10-17,
2010-10-18,-2.5374
2010-10-19,-1.8934
2010-10-20,0.772
2010-10-21,0.8331
2010-10-22,2.5071
2010-10-23,
2010-10-24,
2010-10-25,4.2709
2010-10-26,-0.6131
2010-10-27,2.8607
2010-10-28,-0.0521
2010-10-29,0.9304
2010-10-30,
2010-10-31,
2010-11-01,-1.9988000000000001
2010-11-02,1.4769
2010-11-03,0.8837
2010-11-04,-2.0781
2010-11-05,-0.7542
2010-11-06,
2010-11-07,
2010-11-08,1.1752
2010-11-09,0.2358
2010-11-10,2.7098
2010-11-11,-0.9756
2010-11-12,-1.4735
2010-11-13,
2010-11-14,
2010-11-15,-1.1999
2010-11-16,-2.2969
2010-11-17,-0.7836
2010-11-18,5.1021
2010-11-19,18.1135
2010-11-20,
2010-11-21,
2010-11-22,2.2598
2010-11-23,1.9095
2010-11-24,1.8737
2010-11-25,
2010-11-26,0.4546
2010-11-27,
2010-11-28,
2010-11-29,-1.3852
2010-11-30,-3.1917
2010-12-01,3.4621
2010-12-02,-0.7081
2010-12-03,-0.1468
2010-12-04,
2010-12-05,
2010-12-06,1.6945999999999999
2010-12-07,0.0069
2010-12-08,3.6767
2010-12-09,-1.388
2010-12-10,0.0808
2010-12-11,
2010-12-12,
2010-12-13,-3.1828
2010-12-14,-5.2544
2010-12-15,-0.4401
2010-12-16,1.3336000000000001
2010-12-17,-0.7489
2010-12-18,
2010-12-19,
2010-12-20,-1.6777
2010-12-21,3.5914
2010-12-22,-2.5174
2010-12-23,-0.0664
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,-1.0558
2010-12-28,-0.5149
2010-12-29,-0.2775
2010-12-30,-0.534
2010-12-31,-0.1815
2011-01-01,
2011-01-02,
2011-01-03,3.4848
2011-01-04,-0.6662
2011-01-05,4.7977
2011-01-06,0.8017
2011-01-07,-0.7814
2011-01-08,
2011-01-09,
2011-01-10,0.2953
2011-01-11,-1.0656
2011-01-12,0.3685
2011-01-13,1.5603
2011-01-14,1.8213
2011-01-15,
2011-01-16,
2011-01-17,
2011-01-18,-1.4611
2011-01-19,-2.4181
2011-01-20,-6.4257
2011-01-21,0.3415
2011-01-22,
2011-01-23,
2011-01-24,-3.3348
2011-01-25,-3.0196
2011-01-26,3.4847
2011-01-27,-0.039
2011-01-28,2.6279
2011-01-29,
2011-01-30,
2011-01-31,-1.8768
2011-02-01,1.9359
2011-02-02,2.6132
2011-02-03,-0.6737
2011-02-04,2.8173
2011-02-05,
2011-02-06,
2011-02-07,-0.7611
2011-02-08,-0.4383
2011-02-09,-1.3573
2011-02-10,2.6106
2011-02-11,2.5732
2011-02-12,
2011-02-13,
2011-02-14,0.5017
2011-02-15,0.1898
2011-02-16,0.1825
2011-02-17,-1.268
2011-02-18,1.5184
2011-02-19,
2011-02-20,
2011-02-21,
2011-02-22,-4.4241
2011-02-23,-2.4717000000000002
2011-02-24,0.7123
2011-02-25,3.3577
2011-02-26,
2011-02-27,
2011-02-28,-4.7252
2011-03-01,-3.1904
2011-03-02,-0.0312
2011-03-03,1.6092
2011-03-04,-0.0769
2011-03-05,
2011-03-06,
2011-03-07,-1.5003
2011-03-08,-0.5468
2011-03-09,0.3063
2011-03-10,-0.3993
2011-03-11,0.5267
2011-03-12,
2011-03-13,
2011-03-14,-2.2914
2011-03-15,0.4882
2011-03-16,-1.1071
2011-03-17,-1.4739
2011-03-18,-1.8965
2011-03-19,
2011-03-20,
2011-03-21,3.6747
2011-03-22,-2.3548999999999998
2011-03-23,0.5186
2011-03-24,5.8385
2011-03-25,-1.3926
2011-03-26,
2011-03-27,
2011-03-28,0.4237
2011-03-29,-0.461
2011-03-30,5.5651
2011-03-31,-0.6766
2011-04-01,0.4043
2011-04-02,
2011-04-03,
2011-04-04,-0.0075
2011-04-05,-0.3728
2011-04-06,-1.6316000000000002
2011-04-07,1.925
2011-04-08,0.5151
2011-04-09,
2011-04-10,
2011-04-11,-0.0223
2011-04-12,-1.3371
2011-04-13,1.1745
2011-04-14,-1.0121
2011-04-15,0.5338
2011-04-16,
2011-04-17,
2011-04-18,-1.1516
